,episode,speaker,lines
26,MaxFunCon East Live,Travis," Uh, I am Travis McElroy, and I play Magnus Burnsides, the Fighter. And folk hero. [Applause.] Thank you!"
27,MaxFunCon East Live,Clint, AKA The Hammer.
28,MaxFunCon East Live,Travis," In some circles, yes."
29,MaxFunCon East Live,Clint [hesitant]," I’m Clint McElroy, and I play Merle Highchurch, and I’m a… [long pause]"
30,MaxFunCon East Live,Griffin, Alright! And Justin!
31,MaxFunCon East Live,Justin, Uh--
32,MaxFunCon East Live,Clint, I’m a cleric!
33,MaxFunCon East Live,Griffin, Yeah.
34,MaxFunCon East Live,Justin," My name is Steven Amell, you may know me better as TV’s The Arrow. You’ve certainly already guessed that from my pecs and sculpt of my body. But I--this whole time I’ve been playing uh, the elven wizard Taako."
35,MaxFunCon East Live,[Audience cheers.],
36,MaxFunCon East Live,Griffin," And we’ve left a seat open for Elijah! For--for nerdy Elijah. Nerdy roleplaying--uh, let’s hop right into it! Are you guys ready?"
37,MaxFunCon East Live,"[The three respond simultaneously, a enthusiastic “hell yes!” from Justin, “yeah!” from Travis, a hesitant “yeah?” from Clint.]",
38,MaxFunCon East Live,Griffin," Um, so the three of you--Merle, Magnus, and Taako--have joined the Bureau of Balance for a weekend-long mandatory corporate team-building retreat [pause as audience laughs] at a woodland complex called Camp Good Friend, tucked away in an idyllic few acres of the Trollbark Forest. The event was organized by the Director of the Bureau of Balance, who began to notice a slight resentment between the different teams of the Bureau of Balance, uh, uh--"
39,MaxFunCon East Live,Travis, Jealousy.
40,MaxFunCon East Live,Griffin," A little bit of jealousy in between the ranks. And in order to squash that, she has sort of brought the whole organization onto--wow you guys are really genuinely far away--uh, to, to Camp Good Friend! Uh, and it’s day three of your retreat, first two were filled with the types of activities you’d expect Seminars on effective corporate communication, panels led by HR representatives on workplace etiquette, some--some bonfires with musical accompaniment led by Johann the Bard, and Camp Good Friend has been fine, the three of you have your own private bunk away from the--some of the bigger cabins--but you’re still kind of roughing it."
41,MaxFunCon East Live,Travis," Tell us more about the bunk, Griffin."
42,MaxFunCon East Live,Griffin," Well, why don’t you tell me about what you’ve been doing at Camp Good Friend, what sorts of activities you’ve been participating in."
43,MaxFunCon East Live,Clint, Lanyards! We did a lot of lanyards.
44,MaxFunCon East Live,Griffin [laughing], OK.
45,MaxFunCon East Live,Clint, Those’re--those’re hot right now.
46,MaxFunCon East Live,Griffin, OK.
47,MaxFunCon East Live,Travis, I did a lot of Fantasy Skeet Shooting. With arrows.
48,MaxFunCon East Live,Griffin, Would that even work?
49,MaxFunCon East Live,Travis, It was very hard.
50,MaxFunCon East Live,Griffin, Yeah!
51,MaxFunCon East Live,Travis, It did not go well! It went poorly!
52,MaxFunCon East Live,Griffin, Taako?
53,MaxFunCon East Live,Justin, I slept in a lot and blew off as many activities as I possibly could.
54,MaxFunCon East Live,Griffin [laughing], OK! ...A nugget of truth there!
55,MaxFunCon East Live,[Clint laughs.],
56,MaxFunCon East Live,Griffin," But it’s the final day of--of your stay at Camp Good Friend, during which everybody is supposed to participate in something called the Trial of Teamwork, which the event’s organizers and counselors have promised to be a completely transformative experience which will change your lives and allow you to relate to your fellow human--or elf or dwarf or whatever--in ways that you’ve never imagined. And you’re summoned to the Enclave of Cooperation, a large clearing in the forest with a stone circle of benches, and just past that is a hilltop dungeon with an archway entrance with a big heavy gate over it."
57,MaxFunCon East Live,Travis," Now, does this--does this seem like legit or does this seem like paper mâché, they built it, you know, out of something--"
58,MaxFunCon East Live,Griffin, It’s funny that you ask that--totally paper mâché. Like this is like a--this is very much a set.
59,MaxFunCon East Live,Travis, Great! OK.
60,MaxFunCon East Live,Griffin," There is a large bulletin board next to the entrance of the dungeon with some long scrolls attached to it. And gathered around this circle you see different Bureau of Balance employees--some you’ve met before, some you probably haven’t put in the effort to meet--and they’re all congregating in groups of four. And they seem like really touchy-feely, for lack of a better term."
61,MaxFunCon East Live,Travis, Ewwww.
62,MaxFunCon East Live,Griffin," Like they’ve just like. Like they’ve just had this wonderful experience. You see a quartet just sitting--oh god!--oh that had a lid on it thank God--um, you see a quartet on the ground in a circle with their arms wrapped around each other, you see a dwarven woman sitting on a bench with three other Bureau employees just kind of comforting her as she has this like emotional moment, you see--"
63,MaxFunCon East Live,Travis, Ew.
64,MaxFunCon East Live,Griffin," --other characters from the show, like Avi, Johann, Leon, and the Director, and they’re very excitedly recapping the events of the trial, and they’re laughing and hugging like a lot, so all around you are these groups that are having these enthusiastic conversations and these emotional interactions. And as you approach the entrance to the trial, you see the head counselor for Camp Good Friend, whose name is Art Goodfriend. And you’ve probably interacted with him a few times throughout the weekend, he’s a very over enthusiastic elven guy who wears sunscreen... which is probably the first time you’ve seen that--[laughing] he probably invented sunscreen in this fantasy world."
65,MaxFunCon East Live,[Clint laughs.],
66,MaxFunCon East Live,Griffin," And he motions you toward the signup board, and he says"
67,MaxFunCon East Live,Art," Hello boys! Uh, how were your sessions today, did you learn any new life skills or make any new friends?"
68,MaxFunCon East Live,Magnus, No!
69,MaxFunCon East Live,[Audience laughs.],
70,MaxFunCon East Live,Merle," [not in character voice] Uh, we, we--the food was good! The food was really good."
71,MaxFunCon East Live,Taako," Yeah, except who stops--"
72,MaxFunCon East Live,Justin, Wait. Fucking stop. Try it again.
73,MaxFunCon East Live,Merle, [in character voice] The food was good!
74,MaxFunCon East Live,Justin, Thank you.
75,MaxFunCon East Live,Travis, Boom!
76,MaxFunCon East Live,Justin, Fucking--killing me.
77,MaxFunCon East Live,Taako, [voice cracking] Who stops serving pancakes at 9 AM? [Audience laughs and cheers.] I missed the whole thing! I had to get Cheetos! Fantasy Cheetos!
78,MaxFunCon East Live,[Griffin and Travis laugh.],
79,MaxFunCon East Live,Taako," From the--the store! From the, from the uh--what do you call that--trading posts."
80,MaxFunCon East Live,[Justin and Griffin laugh.],
81,MaxFunCon East Live,Art," OK, well, there’s one spot left on the signup sheet for the Trial of Teamwork, you’d better get in there while you still can! I’m Bobcat--I’m played by Bobcat Goldthwait a little bit!"
82,MaxFunCon East Live,"[Audience, Travis, and Clint laugh.]",
83,MaxFunCon East Live,Griffin, You don’t--
84,MaxFunCon East Live,Magnus," We do, yeah, we do--what did you say? Yeah--"
85,MaxFunCon East Live,Art," You’ve gotta sign up for the Trial of Teamwork, pay attention! I just said it four seconds ago!"
86,MaxFunCon East Live,Magnus," Is it like, is it a verbal signup or do we need to like, actually like write--"
87,MaxFunCon East Live,Art," There’s a fucking bulletin board right--[breaks into laughter, audience laughs]"
88,MaxFunCon East Live,Magnus," OK, yeah, do--like, yeah, do I--wait. I have to check my inventory, do I have a pen?"
89,MaxFunCon East Live,[Audience laughs.],
90,MaxFunCon East Live,Art [exercising tremendous restraint], A pen will be provided to you!
91,MaxFunCon East Live,Justin, Our greatest challenge yet!
92,MaxFunCon East Live,Clint, Should we roll something?
93,MaxFunCon East Live,Travis," Yeah, do we need to--"
94,MaxFunCon East Live,Clint, Is there a pen initiative?
95,MaxFunCon East Live,Griffin, Jesus.
96,MaxFunCon East Live,Travis, Do we need to roll [unintelligible] to see who signs up first?
97,MaxFunCon East Live,Griffin," We’re allowed to go until 930 PM with this show, right?"
98,MaxFunCon East Live,Travis, I rolled a 2!
99,MaxFunCon East Live,Justin, OK--OK we--
100,MaxFunCon East Live,Clint, I rolled a 12 in cursive.
101,MaxFunCon East Live,Justin," OK, we--we do that."
102,MaxFunCon East Live,Griffin," OK, Dad, with that 12 in cursive you write Morple on the board. Good enough!"
103,MaxFunCon East Live,Justin [laughing], Pobody’s nerfect!
104,MaxFunCon East Live,Griffin, He says
105,MaxFunCon East Live,Art," The other--the other two boys, you don’t seem too enthusiastic about the Trial of Teamwork! Don’t you wanna earn the Teamwork Medal?"
106,MaxFunCon East Live,Griffin, And he holds up a medallion.
107,MaxFunCon East Live,Magnus, Now I do!
108,MaxFunCon East Live,Justin, Whoa!
109,MaxFunCon East Live,Griffin," There’s a golden medallion, a golden round medallion, and on it, emblazoned on it, are two big burly arms reaching in for a powerful handshake."
110,MaxFunCon East Live,Clint, Arms?
111,MaxFunCon East Live,Griffin, Yeah. Well no these are--these are decorative arms.
112,MaxFunCon East Live,Travis, Magnus can’t sign up fast enough.
113,MaxFunCon East Live,Griffin, OK. Magnus signs up.
114,MaxFunCon East Live,Travis, He shoves Art out of the way to get to it.
115,MaxFunCon East Live,Art, Taako--
116,MaxFunCon East Live,Travis, Even though he’s not in the way.
117,MaxFunCon East Live,Art," Taako, come on, don’t be afraid, I’m just here to help you become a better us! That’s one of my taglines! [laughs, audience laughs]"
118,MaxFunCon East Live,Justin," I uh, I cast mage hand and make--"
119,MaxFunCon East Live,Art [exasperated by their antics]," OK, fucking great."
120,MaxFunCon East Live,Justin, that hand sign for me.
121,MaxFunCon East Live,Griffin, OK.
122,MaxFunCon East Live,Justin, I’m not gonna--
123,MaxFunCon East Live,Art, That’s technically perjury I think!
124,MaxFunCon East Live,"[Griffin, Clint, and Justin laugh.]",
125,MaxFunCon East Live,Griffin," The three of you have signed up for the last spot for the Trial of Teamwork, and you notice there’s a fourth spot in this, in this, this signup sheet, and Art says"
126,MaxFunCon East Live,Art," Oh, that’s right, teams for the Trial of Teamwork have to have four people! And actually, there’s somebody who specifically requested to join your, your outfit in this attempt! Hey, Brad!"
127,MaxFunCon East Live,[Silence],
128,MaxFunCon East Live,Stage crew, Brad?
129,MaxFunCon East Live,Justin, Brad?
130,MaxFunCon East Live,Clint [calling], Brad!
131,MaxFunCon East Live,[Audience cheering as Stuart walks onstage.],
132,MaxFunCon East Live,Justin," Hey, Brad."
133,MaxFunCon East Live,Clint," [gruffly] Hello, Brad."
134,MaxFunCon East Live,Travis, Hey Brad!
135,MaxFunCon East Live,Stuart," Hey guys, how’re you doing?"
136,MaxFunCon East Live,Griffin," Uh, everyone, this is Brad Bradson, who is being played by Stuart Wellington from the Flophouse podcast!"
137,MaxFunCon East Live,[Audience cheering.],
138,MaxFunCon East Live,Stuart, Hey guys!
139,MaxFunCon East Live,Griffin," It’s our first time having a guest on the show, so we’re all very scared right now."
140,MaxFunCon East Live,[Stuart and the audience laugh.],
141,MaxFunCon East Live,Stuart, Mainly me!
142,MaxFunCon East Live,Griffin," What’s uh--tell us about Brad Bradson a little bit, Stuart."
143,MaxFunCon East Live,Stuart," OK, let me [getting situated/consulting character sheet--Griffin laughs]--let me see… Brad works for Human Resources, for the Bureau of Balance. Brad is from a tribe of hill people. His father was Brad the Bloodthirsty. His grandfather was Brad the Bonebreaker."
144,MaxFunCon East Live,Griffin [laughing]," So he’s sort of gone away from his, uh--"
145,MaxFunCon East Live,Stuart," Yeah, well, kinda! He’s searching for his own truth."
146,MaxFunCon East Live,Griffin, OK! [laughs] That’s so important.
147,MaxFunCon East Live,Stuart," So his enemies know him as Brad the Motivator. And that’s what I’m here to do today, guys!"
148,MaxFunCon East Live,Griffin," And I wanna--I’m curious if you all have met Brad before, if you’ve had any interactions with Human Resources."
149,MaxFunCon East Live,Magnus, I--I keep getting notes from someone named Brad but it’s a mystery to me.
150,MaxFunCon East Live,Clint, There was one office Christmas party but I think we both wanna forget it right now.
151,MaxFunCon East Live,Griffin, OK! Taako?
152,MaxFunCon East Live,Justin, No.
153,MaxFunCon East Live,[Griffin bursts into laughter.],
154,MaxFunCon East Live,Griffin," Brad, have you heard of these three before?"
155,MaxFunCon East Live,Stuart," Oh, I’ve heard plenty about these three."
156,MaxFunCon East Live,Griffin," OK! Uh, Brad Bradson, you walk over and sign up on the signup sheet, and finally you have a full team! And uh, Art Goodfriend leads you towards the, the cobblestone archway into the hilltop dungeon, and as you walk over there, the gate opens up, and you see a few familiar faces--you see Carey and Killian, and Noelle and Angus emerge from the archway, and Angus is riding on Noelle’s robot shoulders [audience coos] and they’re just--they’re all just having a great time! Their faces are, are, are streaked with tears of joy, and they’re just like excitedly retelling what happened in the dungeon below! And Carey says"
157,MaxFunCon East Live,Carey, Oh my god! Taako! You gotta get in there! It’s--it’s life-changing stuff! Hey Bill!
158,MaxFunCon East Live,Griffin, And walks past the group. 
159,MaxFunCon East Live,Brad," Say, uh, careful guys, don’t fall off her shoulders."
160,MaxFunCon East Live,[Griffin and the audience laugh.],
161,MaxFunCon East Live,Travis," Wait, are you HR or are you a safety inspector?"
162,MaxFunCon East Live,Stuart," It’s a little bit of both, you know? [Travis laughs.]"
163,MaxFunCon East Live,Griffin, Angus says
164,MaxFunCon East Live,Angus, Hello sirs!
165,MaxFunCon East Live,Justin, Eugh.
166,MaxFunCon East Live,Angus, I’m excited for what you’re gonna--I’m excited for what you’re going to learn about in there!
167,MaxFunCon East Live,Magnus, High five!
168,MaxFunCon East Live,Angus, Vis a vis treating your coworkers nicer!
169,MaxFunCon East Live,[Justin and the audience laugh.],
170,MaxFunCon East Live,Magnus, High five!
171,MaxFunCon East Live,Travis," Weeell, I was about to do a thing, but now maybe not."
172,MaxFunCon East Live,Clint, If we kill anybody is it canon?
173,MaxFunCon East Live,Griffin, Jesus.
174,MaxFunCon East Live,[Audience laughs.],
175,MaxFunCon East Live,Clint, Well I’m just saying!
176,MaxFunCon East Live,Travis, Ango is still a child!
177,MaxFunCon East Live,Griffin, So the gate--
178,MaxFunCon East Live,Travis, You heard it here first! Clint McElroy will kill a child for humor!
179,MaxFunCon East Live,Griffin, The gate opens again and Art motions you inside and says
180,MaxFunCon East Live,Art, Good luck! And great teamwork!
181,MaxFunCon East Live,Travis [making fun of his voice], I’m melting!
182,MaxFunCon East Live,[Clint laughs.],
183,MaxFunCon East Live,Justin, We could literally be walking into a dragon’s maw and it’d be better than spending another fucking second with Art.
184,MaxFunCon East Live,[Clint laughs.],
185,MaxFunCon East Live,Travis, We do that! We walk into the dragon’s maw!
186,MaxFunCon East Live,Griffin, OK.
187,MaxFunCon East Live,Brad," I think Art’s pretty great actually, guys."
188,MaxFunCon East Live,Magnus, OK.
189,MaxFunCon East Live,Clint, It’s a two dollar cover.
190,MaxFunCon East Live,Griffin," There uh, before you’re allowed to go in, there’s a deposit box where you have to drop off all of your magic items. Not your weapons, you still get to keep those, but you don’t get to keep any of your magic--"
191,MaxFunCon East Live,Justin, I printed out a whole list!
192,MaxFunCon East Live,Clint [laughing]," I know, he’s got a whole sheet of stuff in his bag!"
193,MaxFunCon East Live,Travis," To be fair,"
194,MaxFunCon East Live,[Justin throws the sheet into the crowd.],
195,MaxFunCon East Live,Clint, And now it’s gone.
196,MaxFunCon East Live,Travis, Anything in Magnus’s hands is--
197,MaxFunCon East Live,Justin, Collector’s item.
198,MaxFunCon East Live,[Griffin laughs.],
199,MaxFunCon East Live,Clint, Did you sign it?
200,MaxFunCon East Live,Justin, Wait! Did I put any in my butt? Hey! Can I put--are there any of those that could’ve fit in my butt? You just check and let me know later.
201,MaxFunCon East Live,Travis, Is there anything he can hoop?
202,MaxFunCon East Live,Clint," It didn’t come out of his butt, it’s OK to open it!"
203,MaxFunCon East Live,Justin, I sneak it into my butt.
204,MaxFunCon East Live,Audience member, This list is huge!
205,MaxFunCon East Live,Justin," Yeah, I’ve been keeping a lot of items. Not all in my butt."
206,MaxFunCon East Live,[Griffin laughs.],
207,MaxFunCon East Live,Clint, Enough to make him walk funny.
208,MaxFunCon East Live,Griffin," So you move through the archway and into a small round chamber,"
209,MaxFunCon East Live,Audience member," Pocket spa, maybe?"
210,MaxFunCon East Live,Griffin," Pocket spa, do you wanna shove a tent in your ass?"
211,MaxFunCon East Live,[Audience laughs.],
212,MaxFunCon East Live,Travis," Hey, don’t yuck his yum!"
213,MaxFunCon East Live,Justin, Let’s abandon this plan!
214,MaxFunCon East Live,Griffin," Yeah, I don’t wanna yuck any yums, do you wanna put a pop tent in your butt? Alright, let’s move on, let’s move on. You move on through the archway and into a small round chamber, the only thing of note in here is a small design carved onto the stone floor that reads “Enter Colleagues, Exit Best Friends”."
215,MaxFunCon East Live,Clint, God. Almighty.
216,MaxFunCon East Live,Griffin," And ahead of you is a long narrow--ahead of you is a long narrow stone staircase leading down a tunnel down into the hill and underground, and as you move down it, there’s a surprisingly warm breeze blowing up the stairs."
217,MaxFunCon East Live,Travis, Magnus starts running towards the breeze.
218,MaxFunCon East Live,[Audience laughs],
219,MaxFunCon East Live,Griffin, It’s literally a breeze!
220,MaxFunCon East Live,Travis, He’s running!
221,MaxFunCon East Live,Griffin, It’s wind! OK--
222,MaxFunCon East Live,Travis, Can’t stop him!
223,MaxFunCon East Live,Justin," Are you--are you like, an excitable man or a monarch butterfly?! [Griffin laughs.] Like literally!"
224,MaxFunCon East Live,Griffin," And as you, uh, finish your descent down these long, narrow stairs, you emerge into a large room lit by several huge sconces built into the wall, and it is kind of a shitty room! It’s uh, it’s about the size of a cellar, and it’s kind of decorated in like, paper mâché dungeon attire, like it looks like a theatre set designed to look like a--or like a spooky haunted house, like a lot of, a lot of hard--what’s that hard foam that you spray and it makes it look like--"
225,MaxFunCon East Live,Travis, Hard foam.
226,MaxFunCon East Live,Griffin," Yeah, you got it. So yeah, you’re in basically a fake dungeon."
227,MaxFunCon East Live,Travis, Magnus walks around for a while just poking his finger through stuff.
228,MaxFunCon East Live,Griffin," Yeah, you can, like you walk to the paper mâché wall and it just goes boink! [Travis giggles.] straight through it. And uh, as you enter this large chamber--"
229,MaxFunCon East Live,Brad," People--people worked on that room, Magnus!"
230,MaxFunCon East Live,Magnus, OK!
231,MaxFunCon East Live,[Clint and Griffin laugh.],
232,MaxFunCon East Live,Griffin," This is gonna be great. As you enter the chamber, the portcullis drops behind you, preventing your exit from the Trial of Teamwork."
233,MaxFunCon East Live,Travis, I wanna do a strength check to pick it back up.
234,MaxFunCon East Live,Griffin [laughing], OK?
235,MaxFunCon East Live,Travis, There’s a six?
236,MaxFunCon East Live,Griffin [laughing], Nooo.
237,MaxFunCon East Live,Travis," Plus! Eight. So, a fourteen!"
238,MaxFunCon East Live,Griffin," Jesus, plus eight? Yeah, you could get out if you wanted to. [He breaks into laughter; Clint laughs too.]"
239,MaxFunCon East Live,Travis, I do that a couple times just [miming picking the portcullis up] ehh? Ehh? OK.
240,MaxFunCon East Live,Griffin," And let’s get into the first trial! So, you’re standing in front of the first trial, and about 6 inches off the ground is a series of five 6½ foot long planks of wood, the ends of which are resting on small, circular metal pegs built into the ground, they make a zigzag pattern over a span of 30 feet, and you notice that below this series of planks, or essentially this low ropes course, is red carpet. And above you, you hear a loudspeaker being activated and you hear Art’s voice through the loudspeaker. And he says, uh, oh I should"
241,MaxFunCon East Live,[He cups his hands over his mouth to simulate the sound of a loudspeaker],
242,MaxFunCon East Live,Art, For your first trial--
243,MaxFunCon East Live,Travis, What?
244,MaxFunCon East Live,Justin, Un-unintelligible.
245,MaxFunCon East Live,Clint, Huh?
246,MaxFunCon East Live,Griffin," Oh, you really can’t hear that?"
247,MaxFunCon East Live,Justin, Yeah.
248,MaxFunCon East Live,Travis, No.
249,MaxFunCon East Live,Griffin," Well, imagine a little loudspeaker effect. Can you do that in post? Do you have a knob over there that’s like, loudspeaker--?"
250,MaxFunCon East Live,Stage crew, Yeah.
251,MaxFunCon East Live,Clint," As his voice comes through these loudspeakers,"
252,MaxFunCon East Live,Griffin," I got a thumbs up--I got a thumbs up, I don’t see any knobs twiddling over there! So, over the loudspeaker, you hear"
253,MaxFunCon East Live,Art," For your first trial, your whole team has to cross the planks to the other side! But be careful! ‘Cause the floor is lava!"
254,MaxFunCon East Live,[Audience laughter.],
255,MaxFunCon East Live,Travis, Magnus pokes the red carpet.
256,MaxFunCon East Live,Art, Don’t touch the lava! Unless you wanna earn Teamwork Penalties!
257,MaxFunCon East Live,Magnus, It’s not lava--it’s not lava! It’s a carpet!
258,MaxFunCon East Live,Art, OK!
259,MaxFunCon East Live,Griffin, And the loudspeaker clicks off.
260,MaxFunCon East Live,Travis, Magnus goes running across the planks or whatever.
261,MaxFunCon East Live,Griffin," OK, make an acrobatics roll."
262,MaxFunCon East Live,[Justin laughs as Travis rolls.],
263,MaxFunCon East Live,Travis, Eight. Plus. Two.
264,MaxFunCon East Live,Griffin," A ten is actually OK, you’re just running all the way across?"
265,MaxFunCon East Live,Travis, Yeah.
266,MaxFunCon East Live,Griffin," OK, Magnus has crossed the bridge by himself!"
267,MaxFunCon East Live,[Scattered audience applause.],
268,MaxFunCon East Live,Justin, How big are like the gaps in between--like how big of a--?
269,MaxFunCon East Live,Griffin," They’re not--there’s not that big a gap, it’s just--"
270,MaxFunCon East Live,Justin [laughing], So it’s just like a bridge?
271,MaxFunCon East Live,Griffin," Well, the boards are pretty narrow, so you gotta be careful or else you’ll step in the [singsong] laaavaaa."
272,MaxFunCon East Live,[Audience laughs],
273,MaxFunCon East Live,Travis, Is there room to walk around the sides?
274,MaxFunCon East Live,Griffin," Uh, I mean the planks are, are wide enough to like, you could hang out there for a second if you wanted to."
275,MaxFunCon East Live,Travis," But is there like, empty floor space on the sides?"
276,MaxFunCon East Live,Griffin," No, it’s lava baby, lava all over."
277,MaxFunCon East Live,Clint, Is it really lava?
278,MaxFunCon East Live,[Stuart laughs.],
279,MaxFunCon East Live,Stuart," Yeah, yeah, is it really lava?"
280,MaxFunCon East Live,Griffin [laughing]," Uh, no, it’s uh, red carpet on the floor!"
281,MaxFunCon East Live,Clint," Well, Merle walks across the red car--no, he doesn’t. Jumps across the red carpet!"
282,MaxFunCon East Live,Griffin, You’re gonna jump thirty horizontal feet?
283,MaxFunCon East Live,Clint, I am gonna jump! Yes!
284,MaxFunCon East Live,Griffin," Alright, make an--make--make an athletics roll!"
285,MaxFunCon East Live,Clint, OK!
286,MaxFunCon East Live,Griffin," To jump--to jump--hey, Dad? To jump 30 horizontal feet. [Justin giggles in the background as the audience uproariously laughs.]"
287,MaxFunCon East Live,Travis, You can do it!
288,MaxFunCon East Live,Griffin, Did you know they just set a new world record in the Olympics for the long jump? For like fucking 8?
289,MaxFunCon East Live,Justin [laughing], And the Olym--and the Olympics are--for humans! [audience laughter]
290,MaxFunCon East Live,Griffin, But go ahead and do it! [Justin bursts into laughter.] Because you said it! Go ahead and roll your 30--
291,MaxFunCon East Live,Clint [yelling], OK! Screw you! I will!
292,MaxFunCon East Live,Travis, Nope.
293,MaxFunCon East Live,Clint, What am I looking at?
294,MaxFunCon East Live,Travis, Not any of this.
295,MaxFunCon East Live,Justin," Just roll a d20, you always just roll a d20!"
296,MaxFunCon East Live,Clint," Yeah, but I gotta know what my amplifier is--"
297,MaxFunCon East Live,Travis, You have a plus 0.
298,MaxFunCon East Live,Justin, Plus 0?!
299,MaxFunCon East Live,Griffin, Plus 0! Perfect baby! Yeah! Let them bones roll!
300,MaxFunCon East Live,Travis [chanting], Crit! Crit! Crit! Crit!
301,MaxFunCon East Live,Clint, Yeah!
302,MaxFunCon East Live,Travis, It’s an 8!
303,MaxFunCon East Live,Clint, It’s an--I can read! It’s an 8.
304,MaxFunCon East Live,Griffin, You jump--
305,MaxFunCon East Live,Justin," But on a sideways it’s infinity which is the roll he would need [breaking into laughter, audience cheers and claps] to get to actually make the jump!"
306,MaxFunCon East Live,Clint, Nailed it!
307,MaxFunCon East Live,Justin [yelling]," To jump 30 horizontal feet, Clinton!"
308,MaxFunCon East Live,Griffin," You jump--you jump 5½ feet and you land right on the carpet, like one sixth of the way past this trial."
309,MaxFunCon East Live,Clint," Oh! No, I was jumping over where the plank is! So I landed on the plank at some point."
310,MaxFunCon East Live,Griffin, Bullshit you did! Make the best acrobatics roll of your life and I’ll see if you land on the plank! There it goes.
311,MaxFunCon East Live,Travis, Do it.
312,MaxFunCon East Live,Griffin, Here it goes!
313,MaxFunCon East Live,Stuart, I think he’s gonna do it!
314,MaxFunCon East Live,Griffin," Now we’re playing D&D, baby!"
315,MaxFunCon East Live,Travis, Roll!
316,MaxFunCon East Live,Clint [rolling], Yeah! Rolled a… hey!
317,MaxFunCon East Live,Travis, It’s a 17.
318,MaxFunCon East Live,Stuart, Just read it.
319,MaxFunCon East Live,Clint, 17 and I add a 0.
320,MaxFunCon East Live,Griffin," OK. OK, yeah, that’s enough--you land on your belly on the plank like, like this like, inches from the red carpet, but you didn’t, you didn’t--"
321,MaxFunCon East Live,Clint, So like right out of America’s Funniest Videos?
322,MaxFunCon East Live,Griffin, But you cleared like one board!
323,MaxFunCon East Live,Clint, OK!
324,MaxFunCon East Live,Stuart, I start clapping.
325,MaxFunCon East Live,Griffin, OK.
326,MaxFunCon East Live,Brad," That’s a great first try, Merle! Well done!"
327,MaxFunCon East Live,Merle," Thank you! Thank you very much, Bart!"
328,MaxFunCon East Live,Magnus," This is like, really easy! You just walk across ‘em!"
329,MaxFunCon East Live,Merle, Where’s the fun in that?
330,MaxFunCon East Live,Magnus, OK. We have like a whole show to do.
331,MaxFunCon East Live,Griffin, Somebody else do something!
332,MaxFunCon East Live,Stuart, I start tearing up pieces of paper in the shape of the logs and I put ‘em on the floor and start trying to arrange them in a puzzle.
333,MaxFunCon East Live,Griffin," Fuck yeah! Whatever, whatever you roll to get across it, you have advantage on."
334,MaxFunCon East Live,Stuart," Oh, advantage! Uh, I’m gonna say insight, and that is--"
335,MaxFunCon East Live,Griffin [laughing]," Wait, no! OK! No! I mean, you just have whatever you use to cross the bridge, you can’t use insight to cross the--I see you, bridge!"
336,MaxFunCon East Live,Stuart, Oh! I don’t know!
337,MaxFunCon East Live,Griffin, I was thinking of advantage on whatever you do to get across the bridge.
338,MaxFunCon East Live,Clint, He has two! He’s got two of ‘em!
339,MaxFunCon East Live,Griffin," Yeah, he’s got advantage, that’s what it means, we’ve been playing Dungeons and Dragons for two years!"
