,episode,speaker,lines
23,69,Griffin," And Davenport throws the wheel to the right and rears back on the throttle and the ship rolls once, twice, thrice around the tendrils which scream overhead as the Starblaster weaves between them. Several dozen ribbons convene over the ship and soar downward, trying to ensnare it, and Davenport slams the wheel and throttle forward and the Starblaster dives, narrowly avoiding the tendrils as they crash into each other just overhead. Davenport grabs a spoke and spins the wheel left, then right, then left again, slaloming between thick columns of Hunger that sprout from beneath you."
24,69,"And through the thick glass of the helm, the three of you hear Davenport, the greatest starship pilot who ever lived, just laughing. And then a second salvo of ribbons launch from the plane, only, they’re not moving erratically this time. They band together in a thick sheet, then swoop down and upward, forming a tidal wave dozens of miles high. And it’s right on top of you and Davenport shouts,",
25,69,Davenport, Hold on!
26,69,Griffin," And he pushes the throttle to full speed, as Davenport flies your ship right through the heart of it, attempting to punch through. And you’re inside the wave, and for a moment, your faces are illuminated by splashes of red, blue, green, yellow light. And then you’re through, with all the tendrils well behind you. [Music fades] Only on the deck of the ship in front of you, several puddles of the Hunger’s black opal material have splashed down onto the ship, and they lay inert for a moment, then vibrate, and come together to form one larger puddle, and from that mass, a figure takes shape."
27,69,"It’s a humanoid figure, one with far more definition than the other shadows you’ve faced. He’s wearing a sharp suit, with well manicured hair, and though his body’s entirely made up of this black opal plasma, you can see his face"," Merle, it’s John. But at the same time, it’s not John; his usual composure is gone. This monster in front of you is panting with rage, but for the moment, he’s simply standing at the ready, pulsating with heat and power. He’s ready to fight."
28,69,Magnus, This is it? It’s just a guy!
29,69,Taako," Yeah, it’s just one guy, it shouldn’t be an issue."
30,69,Magnus," No, we killed like a giant spider, [crosstalk] and there was like that plant lady, this is just a dude!"
31,69,Taako," [crosstalk] Yeah, for sure."
32,69,Merle, It’s a nice suit though.
33,69,Magnus," Oh, it’s a great suit! Yeah yeah yeah!"
34,69,Merle," [mumbling] Oh, the suit, yeah."
35,69,Taako," Merle, I wanted to take this moment to tell you something, I—I stole your cousin’s shoes. And that seems cruel, now, in retrospect, but I did like them very much, and I stole them, and I then I lied to you about stealing them, in Wave Echo Cave, and I just wanted to let you know that I’m sorry for that. If you’re angry, I would like you to direct it at that gentleman over there."
36,69,Magnus," Um, as long as we’re making confessions, I should also say, Merle; I am currently wearing those shoes, umm…"
37,69,Taako," He is wearing the shoes. I gave him the shoes, Merle. I didn’t even steal them for me, I just stole them for kicks."
38,69,Griffin, This figure in front of you roars.
39,69,Magnus, [annoyed] Could you give us a second please? [crosstalk] We’re talking about shoes. Jesus Christ!
40,69,Taako," [crosstalk] Yeah, when we’re ready, dipshit."
41,69,Merle, [crosstalk] Hang on! God almighty!
42,69,Taako, He’s gonna kill us [crosstalk] anyway.
43,69,Merle," [crosstalk] Go on, got anything else to confess?"
44,69,Magnus, Uhhh…
45,69,Taako, Uhhh…
46,69,Magnus, Let’s see…
47,69,Taako," [a bunch of noise to indicate thinking] Nope, I’m good."
48,69,Griffin," John throws one of his arms, kinda to the side, and that arm, the sorta shadowy material that made up that arm, turns into just, a long, sharp blade."
49,69,[“Tarot” by Mort Garson plays in the background],
50,69,Clint," I look at John and I say,"
51,69,Merle," John! I’ve died sixty-eight times. Sixty-eight! Been there, done that. Do your worst, pal."
52,69,Magnus," Hey, you know what? Why the fuck not. Let’s do this."
53,69,Griffin," The three of you, as one, share a moment that few people in their lives ever experience. A moment of complete understanding of your life’s design. A calculation of the days you’ve lived and hardships you’ve conquered and the joys you’ve received, all of which have brought you to your destiny on the deck of this ship, all of which have made you ready for this, your final battle."
54,69,[Music swells],
55,69,Griffin, Let’s roll initiative!
56,69,"[Music plays, and then fades]",
57,69,Justin, 3. [Laughs] Let’s get it on! Three!
58,69,Travis," [Also laughs] Uh, 16!"
59,69,Clint, [decisively] 19!
60,69,Justin," Nice! Good, leading the charge, this is how I wanted it to go."
61,69,Clint, Wait! And I have advantage so I roll again!
62,69,"[Justin snorts, dice rolling]",
63,69,Justin," Wow, two 19s in a row."
64,69,Clint, Two 19s in a row. So a 38!
65,69,Travis, Nope.
66,69,Griffin," [laughing] With a commanding 38, Merle goes first."
67,69,Clint," Alright. I am, I am casting Mass Heal."
68,69,Griffin," A good start, cuz all of you are almost dead."
69,69,Travis, Yup!
70,69,Clint, A flood of healing energy flows from you into injured creatures around you. You restore up to 700 hitpoints.
71,69,Griffin, [surprised] Bullshit! What?!
72,69,Justin," Let me see, hold on… "
73,69,Clint, Divided evenly.
74,69,Justin," Ha cha cha, that’s, well, okay, hold on, [Griffin giggling] I don’t- I don’t think you have any ninth level spell slots. [crosstalk] It’s a ninth level spell."
75,69,Griffin, [crosstalk] You SUPER don’t.
76,69,Clint," Well, how about this I use Mathias the Living Grimoire to use one spell I don’t know!"
77,69,Griffin, [pause] Okay.
78,69,Clint, [talking over Griffin] Eat it! Eat it!
79,69,Griffin," I’m gonna- Okay, you hold up your robot owl, and as-"
80,69,Clint," Matthias, I hold him up, I say,"
81,69,Merle," Do your duty! But, I mean, D-U-T-Y not D-O-D-D-Y. [sic]"
82,69,Clint," 700 points dispel evenly, so that’s like, how—how many of us are there?"
83,69,Justin," I mean, we can only go up to our max."
84,69,Griffin," Yeah, you’re only gonna go up to your max HP."
85,69,Clint, So everybody maxes out.
86,69,Griffin," Uh, this, okay I will let, I, yeah, this totally, yeah, the owl shines with a beautiful, brilliant light as you hold it up and sings its beautiful owl song, and all of you are healed, and with that, Mathias the Living Grimoire, the, uh, mechanisms inside of it, uh, stop stirring."
87,69,Travis," Oh, no! Not Mathias, we’re already losing them!"
88,69,Justin," The first death, who knew that this would be so painful."
89,69,[Clint laughing],
90,69,Griffin," Alright everybody, heal up—heal up to full."
91,69,Travis," That’s a shame, because there’s already so much fanart of Mathias and merch for Mathias."
92,69,Justin, Right.
93,69,Clint, There will be now!
94,69,Griffin," Next in the order is Magnus, uh, Trav, the only thing I will ask is if you think you’re going to do multiple attacks, just like, in the interest of time, uh, try to- try and roll ‘em together?"
95,69,Travis," Okay, well, I’m going to do that."
96,69,Griffin, ‘Kay.
97,69,Travis," Um, so, I’m going to first attack by hurling the Chance Lance."
98,69,Griffin, Okay.
99,69,[dice rolling],
100,69,Travis," 13 plus 10, 23?"
101,69,Griffin," Yep, absolutely."
102,69,[dice rolling],
103,69,Travis," That is 5 plus 5, that is 10 damage!"
104,69,Griffin," Alright, uhh, you throw the Chance Lance, and it sticks into this thing’s stomach as you, uh, as it moves towards you menacingly. Do you recall it?"
105,69,Travis, Of course I recall it!
106,69,Griffin, ‘Kay.
107,69,Travis," And as I catch it awesomely in my right hand, I attack with the Flaming Raging Poisoning Sword of Doom for 21?"
108,69,Griffin," Uh, yeah, that’s a hit! Roll that beautiful bean footage."
109,69,Travis," Oh, that’s not as good. Uhh, ‘cause I only rolled a 1 on damage, so that’s only 25 points."
110,69,Griffin, Alright.
111,69,Travis," Well, I can’t summon angels. [crosstalk] I can’t send out waves—"
112,69,Griffin," [crosstalk] Nope, no, all you can do is cut things very good with a very big, cool sword. As, uh, as it reaches striking distance from you, you recall the Chance Lance and without missing a beat you slash it across the chest, uh, leaving a sort of burning mark, uh, across it."
113,69,Travis," And I’m going to use Goading, uh Goading Strike when that lands. Umm, so you need to make a wisdom saving throw."
114,69,Griffin, Okay.
115,69,[dice rolling],
116,69,Griffin, That’s a 21.
117,69,Travis," Didn’t beat 30, sorry."
118,69,Griffin," Wait, wait, wait, no, there’s no way that 30 is the saving throw on that."
119,69,Travis," My damage, my damage with the Flaming Raging Poisoning Sword of Doom was 25, plus 5."
120,69,Griffin," [reluctantly] Oh my god, okay, yeah. Jesus, this thing’s broken in so many ways. Uh, alright, yeah."
121,69,Travis, So now it has disadvantage on attack rolls against targets that aren’t me until the end of my next turn.
122,69,Griffin," Alright, expend the superiority dice."
123,69,Travis, Yes. Yes I will.
124,69,Griffin," Alright, anything else?"
125,69,Travis," Uh, I’m going to move backwards to be with my boys again. [crosstalk] And then I’m done."
126,69,Griffin," [crosstalk] Okay. Alright. John is up next. Shadow John, as I have him saved in my document. Uh, for the first attack, he takes his non-sword arm, and just kind of like, swipes it in all three of your direction. Everybody make a dexterity save."
127,69,[dice rolling],
128,69,Justin, 19.
129,69,Travis, 16.
130,69,Clint, 3!
131,69,Griffin," Uhh, Magnus and Merle, you both take 22 points of fire damage, as a streak of fire tears across the ground, catching all of you in its line. Uh, Taako, you get out of the way, but the heat from this fire is so tremendous that you take half damage from this attack, you take 11 points of damage. Uh, for his second attack, John walks through the fire, untouched, and brings up that blade arm at you Magnus, and swipes it downward."
132,69,[dice rolling],
133,69,Griffin, 25 versus AC.
134,69,Travis," Ooh, that does hit."
135,69,Griffin, 27 points of damage.
136,69,Travis, I am going to use Parry [crosstalk] to reduce that.
137,69,Griffin, [crosstalk] Okay.
138,69,[dice rolling],
139,69,Travis," [distant] Sweet. That’s uh, 9, so what was it?"
140,69,Griffin," 27, so that means, yeah 18 points of damage."
141,69,Travis," [mumbling] God, I’m glad—"
142,69,Magnus," Hey, Merle, I know I give you shit; thanks for healing!"
143,69,Merle," Oh, it’s good to be appreciated!"
144,69,Griffin," Alright, next in the order is Taako! John—John is like right up with the three of you now on the deck of the Starblaster, and as you all are fighting, most of these, like, tendrils that shot out from the Hunger have sort of turned on a dime and are flying and like chasing the lot of you right now, and Davenport is kinda like, speeding away from all of them, as Lucretia continues to channel her spell."
145,69,{20,40}
146,69,Justin," Uhhhh, you know what, I’m just going to start out classic."
147,69,Griffin, ‘Kay.
148,69,Justin," I’m going to cast Storm Sphere, centered on, uh, John."
149,69,Griffin," I literally don’t think you’ve ever cast this spell before, so I don’t know how classic it is."
150,69,Justin," Well, classic in the terms of, just, hurt-y."
151,69,Griffin," Hurt-y. Hurty damage [crosstalk], yeah, sure."
152,69,Justin," [crosstalk] Bad, hurty damage."
153,69,Travis," [crosstalk] Oh, I see, okay, hurty boy."
154,69,Justin," Um, each creature in the sphere when it appears, or that ends its turn there must succeed on a strength saving throw or take 2d6 bludgeoning damage. The sphere’s space is, uh, difficult terrain."
155,69,Griffin," Uh, so I do that now? Since it appears on him?"
156,69,Justin," Uh, yes."
157,69,[dice rolling],
158,69,Griffin, That’s a 2!
159,69,Justin, So that’s not—
160,69,Griffin, That’s not gonna do it this time.
161,69,Justin," Not this time. [dice rolling] Uh, so that is 9 damage."
162,69,Griffin, Okay!
163,69,Justin," And if there’s any—it’s a 20-foot sphere, so if any of those tendrils are up in there I’m gonna need them to roll, too."
164,69,Griffin," Yeah, I think- I think one of the tendrils just started to catch up to you and uh, Davenport was just a little bit too slow getting out of the way and just as it’s about to slam down it hits that sphere and it is like cast off of, of the ship and it goes flying away."
165,69,Justin," Okay, I’m going to go ahead and use a bonus action now as part of Storm Sphere to uhhh, throw a bolt of lightning at John."
166,69,Griffin," Alright, Storm Sphere!"
167,69,Justin," Yeah, Storm Sphere is dope. Um… [dice rolling] so that’s 21."
168,69,Griffin," Uh, yeah, that’s a hit. With this lightning bolt. So Storm Sphere puts them in this shitty sphere that hurts to be in, but also you can put lightning at them?"
169,69,Justin," Well, I can throw lightning from the sphere or inwards towards the sphere, like whatever."
170,69,Griffin, That’s hot shit.
171,69,Justin, So that’s [crosstalk] —
172,69,Travis," [crosstalk] Well, he’s a wizard."
173,69,Justin, I am a wizard — 15 damage from that.
174,69,Griffin," Wow, fuck. All right. Trucking right along. Uh, next in the order, back up to the top—Merle."
175,69,Clint, I am going to cast… Blade Barrier.
176,69,Griffin, Okay.
177,69,Clint," It creates a vertical wall of whirling, razor-sharp blades made of magical energy. It appears within range and lasts for the duration. You can make a straight wall up to 100 feet long, 20 feet high, 5 feet thick, or a ringed wall up to 60 feet in diameter, 20 feet high, and 5 feet thick. Uh, when a creature enters the wall’s area for the first time on a turn or starts its turn in there, the creature must make a dexterity saving throw. And on a failed throw the creature takes 6d10—"
178,69,Griffin, Fuck.
179,69,Clint, —slashing damage.
180,69,Griffin," So, what do I need to do right now?"
181,69,Clint," Uh, I’m gonna cast it in a circular cylinder around John, and you have to make a dexterity-saving throw."
182,69,[dice rolling],
183,69,Griffin," Uh, that is a 12? Probably not gonna cut it."
184,69,Clint, Nope.
185,69,Griffin," Okay. Go ahead and roll 6d10 slashing damage, Jesus Christ."
186,69,Justin," Here, let-- Dad, I got an app up for that. Let me just do it for you real quick, make our lives easier. 44."
187,69,Griffin," Fuck, wow! John. Uh, let me do some quick math, okay. All right! Uh, these blades fly inward into the storm sphere and, uh, lightning crackles between the metal as, uh, some of these blades in this wall move in, uh, and jab into John. I will say you guys are maybe making things a little bit difficult for Magnus uh, because you now have two sort of— Bad Zones [laughing] stacked on top of each other so if Magnus does move into those zones to do a melee attack on John—"
188,69,Clint, But my zone is open at—mine’s open at the top.
189,69,Travis, [pause] Cool.
190,69,Griffin," Okay. Uh, alright. Well, now, next in the order is… Magnus."
191,69,Travis, Okay.
192,69,Justin," Also, if John stays in those bubbles then he is bad at this game that we call Dungeons and Dragons, my man."
193,69,Travis," So, if I move into those what do I have to do, and what’s gonna hurt me, and how bad is it?"
194,69,Justin, Um…
195,69,Griffin, You’ll have to make two dexterity saving throws.
196,69,Travis, ’Kay.
197,69,Clint," Why don’t you leap in from the top, then you’ll only have to make one?"
198,69,Travis," Because I am not, uh, a magic flying fighter."
199,69,Clint," Well, you stole the damn shoes, that oughta make you able to jump."
200,69,Travis," That’s true… how tall is the zone you have made, Father?"
201,69,Clint," Uh, let’s say—"
202,69,Griffin," No, the fuckin’ rules say, 20 feet high, a ringed wall 60 feet in diameter, 20 feet high, and 5 feet thick. 20 feet high!"
203,69,Clint," Aw, he’s done that easy! You could do it!"
204,69,Travis," Okay... I do not have a vertical leap of 21 feet, Dad! [crosstalk] But thank you!"
205,69,Griffin," I’ll give you this, I’ll give you this you’re on a fucking ship, there’s probably a mast or something that you could swing down off of, to avoid some of this."
206,69,Travis," Alright, then I will use my grappling hook to do that."
207,69,Griffin," All right. Um, I will make you make an athletics check on the swing to see if you can avoid the, the blade wall."
208,69,Travis," Well, you didn’t say that! Oh no, wait, I’m great at athletics, okay cool, I’ve got plus nine to athletics."
209,69,Griffin, Alright.
210,69,Travis, That’s a nat 20.
211,69,Griffin," On the swing? Yeah, [crosstalk], okay, you grapple-hook up to the mast on the ship— I think we’re playing it a little bit of Calvinball of this Starblaster’s design—and you swing down off of a rope, and you easily avoid the blade wall that you—I think it’s cooler if you just fuckin’ swing through it but avoid all of the blades."
212,69,{26,26}
213,69,Travis," Yeah, I do that. I enter “leaf on the wind,” or whatever."
214,69,Griffin," Yeah, sure, sure. Give me a Dex save for the storm cloud or whatever it’s called though."
215,69,Travis, Dex save… [dice rolling] That is a 16 plus 2—18!
216,69,Griffin," Taako, does that save?"
217,69,Travis, 18?
218,69,Justin," Uh, 18? I… "
219,69,Griffin, Innit 20 now?
220,69,Justin," Hold on, I have it—I have it written down. Yeah, sorry Trav, I’m so good at magic."
221,69,Travis," That’s fine. I’m gonna use Indomitable to roll that again. [dice rolling] 16—oh it’s an 18 again. Okay, what do I take?"
222,69,Justin, We got.. 10.
223,69,Griffin," Okay. Magnus, the scene is you swing down off the mast, you make it through all the blades, but as soon as you enter the Storm Sphere, it’s kinda like one of those plasma balls that you might find at a Spencer’s Gifts? You are just kind of like—a couple of bolts connect onto you and sizzle. And it hurts but it probably looks very fucking cool."
224,69,Travis," Um, so I’ve done the math as I’ve sat here. I can… do an attack and a bonus attack with my sword and offhand sword—so Chance Lance and Flaming Raging Poisoning Sword of Doom."
225,69,Griffin, You do have that ability.
226,69,Travis," Uh, and then I have two other attacks from extra attack twice, and then a third time because I’ve reached level 11. And then I can Action Surge to do a regular action and bonus action. So I can attack six times."
227,69,Griffin, All right. [Justin and Clint laugh] Why don’t you just roll 6d20?
228,69,Travis," Well, I have four, so I’m gonna start with that."
229,69,Griffin, All right.
230,69,Travis," So four Flaming Raging Poisoning Sword of Doom attacks,"
231,69,Griffin, Jesus Christ.
232,69,Travis," Okay, 11 plus 10—21! 19 plus 10—29… 14 plus 10—24. 6 plus 10— 16."
233,69,Griffin, Three of those hit.
234,69,Travis," Okay, and then two from the Chance Lance… 3 and 10, so a 20 and a 13."
235,69,Griffin," Uh, one of those hits."
236,69,Travis, Okay!
237,69,Griffin," So, three Flaming Sword hits and one Chance Lance hit."
238,69,Travis, [dice rolling] 8… 14… 21… plus 71…
239,69,Griffin," You can only do one bonus action per fight, right? I’m just trying to work this out in my heaaaad, trying to create daaangerrrr."
240,69,Travis," Um, you get bonus action on your Action Surge. So I get— [crosstalk]"
241,69,Griffin," And you only get one Action Surge a day, right?"
242,69,Travis, Correct.
243,69,Griffin, Oookay. That’s what I wanted to know.
244,69,Travis," So, where was I at? 92—"
245,69,Griffin, [painedly] Fuuuck off.
246,69,Travis, And then… for the Chance Lance [dice rolling] 6. So 98 points of damage.
247,69,Griffin," Alright, here’s [laughs]—can I paint it like this? You swing down off the mast, avoid the blades, and are hit by electricity as you sort of come down onto the top of this bubble, and you just like, fuckin’ dragoon jump with the Chance Lance and jab that into him. And then you immediately pull that out and do three—uh, two quick slashes with the Flaming Raging Poisoning Sword of Doom, and then one final stab right into John’s chest."
248,69,"And when you do that, he just screams reflexively, and there is a burst of energy that comes out of John. When that burst of energy hits—uh, Taako and Merle, make a dexterity save.",
249,69,{30,00}
250,69,Justin, 2!
251,69,Clint, 13.
252,69,Griffin," Uh, both of you take 18 points of damage. As he shouts, the wall of blades just kinda explodes outwards, and the two of you are caught up, um, in the- in the wave of blades as they’re sent out. Uh, the Storm Sphere also uh, pops, like a bubble as he sends out this wave of energy. And Magnus, you’re are knocked backwards off of your feet next to your friends. And when you all stand up, you see John, and he’s got the Raging Flaming Poisoning Sword of Doom buried in his chest. And he loses his footing, and he scrambles backwards away from your party, and he looks panicked and hurt and desperate. And he’s on his knees."
253,69,"And then John pops to his feet. And he cocks his head playfully. And then, you see John smile.",
254,69,[“Final Form” starts playing],
255,69,Griffin," And then another pulse of energy shoots out of him, knocking the three of you backward, and suddenly John is surrounded by these tendrils of darkness emerging from his body encircling him and the sword in his chest. And soon, he is simply a swirling column of darkness standing 15 feet tall. And inside that mass you hear a deep and monstrous laugh."
256,69,And the column explodes.,
257,69,"And where it once stood, you now see a nightmarish creature looming over you on the bow of this ship. It’s emerging from a black opal pool where it’s buried up to its thick, jagged torso. Two long arms ending in razor-sharp, three-fingered claws connect to this mass, its shoulders housing skeletal wings made of multicolored light. And that same light makes up a crown sitting on top of a head, and its face is now featureless. You now just see pulses of light from behind its pitch black countenance. And it lowers that face down toward the three of you, and screams.",
258,69,[Music swells],
259,69,"And this monster pulls away from you, calmly now, and the colorful streams of light inside of its body start flashing erratically. And then, suddenly, they weave out of its body to form shapes in the air. And you see four orbs, one red, one blue, one yellow, and one green, hovering several feet off the ground, rotating around this monster in a slow orbit. And having finished its transformation, John springs to attack.",
260,69,[Music escalates then quiets],
261,69,Travis," Well, shit."
262,69,Justin," Yeah. I thought we were doing very well, honestly."
263,69,Clint, Yeah!
264,69,Travis," Mm, I hit ‘im really good."
265,69,Clint," We’re not really as good at this game as we thought, maybe."
266,69,Travis, [quietly] Yeah.
267,69,Griffin, John is actually up first.
268,69,Justin, Shit.
269,69,Clint," He’s still John? [crosstalk] There isn’t a cool name for him, like DemiJohn, or-"
270,69,Travis, [crosstalk] Ultimate John. Final John!
271,69,Griffin, Seph—Sephi—Sephi-John.
272,69,[Clint and Travis laugh],
273,69,Griffin," Kef—Kefka-John. Um—sorry, I just had to move a bunch of stuff over as we started the final form. You knew—you all, you all knew there was gonna be a fucking Final Fantasy final [crosstalk] form—"
274,69,Travis," [crosstalk] Yeah, I’ve played Final Fantasy. It’s fine, it’s fine, it’s fine."
275,69,Griffin," Okay, okay, okay, okay, okay. First up, this this giant shadow, um, is going to swipe at you, Magnus, with one of its long, uh, razor sharp claws. It’s 29 versus AC, that’s gonna do it."
276,69,Travis, Ye—yeah. Yeah! Ye-ye-ye-yeah.
277,69,Griffin," Uh, that is 21 points of damage."
278,69,Travis," Hoo, mancy!"
279,69,Griffin," And you are knocked prone, uh, as this claw swipes into you. Um, next up, is—"
280,69,Travis, Did you say 21? Yes?
281,69,Griffin," Yeah. Merle, it points a finger at you, uh, and you see this black cloud sort of surround its claw, and all of the sudden that black cloud is surrounding you also. Make a Constitution saving throw."
282,69,Clint," Hm. [dice roll] 13, plus 3 is 16."
283,69,Griffin," Uh, that is not successful. You feel a—a horrible pain as a black fire burns inside of you, uh, as you are caught up in this cloud of corruption. Um, you take… 33 points of necrotic damage, [crosstalk] uh, from this corruption."
284,69,Clint, [crosstalk] I’m dead. I’m dead.
285,69,Griffin, [crosstalk] Are you really?
286,69,Travis, [crosstalk] You’re not dead.
287,69,Clint, Yep.
288,69,Travis, How many hit points did you have?
289,69,Clint, 31.
290,69,Travis," Okay, you’re not dead."
291,69,Griffin," Uh no, but you are unconscious, and we’re gonna have to make some death saves for that. Uh, okay, after taking those two actions, the yellow orb flashes, and then John goes a third time, um, and with this, uh, it looks to you, Taako. Uh, and it—it screams at you, uh, and I need you to make a Wisdom saving throw."
292,69,Justin, Not my strong suit. [dice rolling] That is a 4.
293,69,Griffin," Uh, okay! You take…"
294,69,Travis," Oh, boys."
295,69,Griffin, You take 28 points of psychic damage.
296,69,Travis," Oh, my boys."
297,69,Griffin," Uh, and you are Frightened."
298,69,Travis," Oh, wait, guys—guys, I’ve played, uh, I’ve played Final Fantasy before, this is one of those fights we’re supposed to lose."
299,69,Justin," [crosstalk] -posed to lose, yeah, okay, alright."
300,69,Travis, Yeah.
301,69,Griffin," No, this is—this is one of those fights that you think you’re supposed to lose, and then you lose it, and you get a game over screen, and you’re like, “Oh.”"
302,69,[Everyone laughs],
303,69,Griffin," Uh, you are Frightened. A Frightened—a Frightened creature has disadvantage on ability checks and attack rolls while the source of its Fear is within line of sight. Uh, the creature can’t willingly move closer to the source of its Fear. This is a very cool condition that we have never dabbled in before."
304,69,Justin," Attack rolls are not spell attacks, right?"
305,69,Griffin, Uh-
306,69,Justin," Spell—attack rolls are combat, correct?"
307,69,Griffin," No, a spell—a spell attack is an attack. Uh, if you do things where they have to make a save, that will be unaffected. Um… finally, uh, the—"
308,69,Travis," Just to clarify, Taako, how’s your health looking?"
309,69,Justin, Not good!
310,69,Travis," Cool. But you’re still on your feet? [crosstalk] Or, hypothetically."
311,69,Justin," [crosstalk] Yeah, yeah, I’m on my feet."
312,69,Griffin," Um, okay! Uh, two more things happen real quick. The green orb flashes, and a wave of green energy comes out of it, and spreads, uh, across John and the rest of the orbs, and nothing seems to happen there. And finally, the red orb flashes, and everybody, uh, except for Merle, make a dexterity saving throw."
313,69,[dice roll],
314,69,Travis, That’s a nat 20.
315,69,Justin, That is a… 20 for me.
316,69,Griffin," Okay. Uh, a cloud of red flares shoots out of the, uh, orb, and launches at the two of you, and it looks really fucking bad. Uh, but you two both dance around the flares as they uh, crash and sort of skid off of the deck of the Starblaster and you are untouched."
317,69,Justin, Nice.
318,69,Griffin," [crosstalk] Taako, you’re up!"
319,69,Travis," [crosstalk] Nice, nice, nice."
320,69,Griffin, You are Frightened. You’re very afraid.
321,69,Clint," [crosstalk] Oh, I can hear that."
322,69,Travis," [crosstalk] Um, even though- I will say that even though, oh, uh, Magnus has not been technically struck by a similar condition, uhhhh, I would say that there is some, uh, fear present [crosstalk] there as well."
323,69,Griffin," [crosstalk] A normal amount of fear, sure."
324,69,Travis," Mhm, mhm."
325,69,Justin," Just a regular, non-magical amount of fear. [Justin bursts into giggles]"
326,69,Travis, Yeah yeah yeah yeah yeah.
327,69,Griffin," Uh, you can save for this for the end of your turn, you can roll to save, uh, but for this- for this turn, if you try to do an attack roll you will be at disadvantage."
328,69,Justin," But not- but not if I cast a spell that does not require- that requires him to save, [crosstalk] that is not affected."
329,69,Griffin," [crosstalk] Yeah. That’ll be fine, yeah."
330,69,Taako," [scared] Um, mhn. My name is- is Taako, f-ffr- from TV. Um, and I’m really scared right now. But, I wanted to tell you some good news. You’re really super lucky. I know what you’re thinking, “why am I lucky? because I’m about to—?” no, you’re really lucky because this face, in front of you, is the last one you’re ever going to see. Drink it in, John!... D-d-drink it in! Abraca-fuck you!"
331,69,Justin, I cast Sunburst. Right on his fuckin’ head.
332,69,Griffin, Okay. What’s that mean?
333,69,Justin, He’s gotta do a—a Constitution saving throw.
334,69,Griffin," Okay. [dice roll] Uh, that is a 15."
335,69,Justin, That’s not gonna do it.
336,69,Griffin," No, I didn’t think it would do it."
337,69,Justin," So I’m gonna need him to take, uh, 12d6 radiant damage."
338,69,Griffin," Woah, damn."
339,69,Justin," Lemme cook that up—lemme cook that up for you real quick, hold on. That is… 46."
340,69,Griffin," Wow, okay."
341,69,Travis, Hot damn!
342,69,Griffin," He’s good, still. Um…"
343,69,Justin, He’s also blinded for the next minute.
344,69,Griffin," Um, okay. Does he get to save against [crosstalk] that—I guess not."
345,69,Justin," [crosstalk] Let’s do it. Nope, he already had his chance to save and it done passed."
346,69,Griffin," Okay, attack rolls against a creature have advantage and the creature’s attack rolls have disadvantage. Got it. Help me remember that please, I already forgot to do your scared disadvantage against the flare save, but that’s fine, it’s in the past. Uh, and the—the attack hits the orbs also, right? Within everything within 60 feet?"
347,69,Justin, Right. Right.
348,69,Griffin," Okay, and I roll a—what was it? Dex save?"
349,69,Justin," Uh, Constitution."
