,episode,speaker,lines
52,Dallas Live Show,Justin," Oh shit Paul, me too dog! I’m so sorry!"
53,Dallas Live Show,Travis, We’re children!
54,Dallas Live Show,Clint, I need a stylus.
55,Dallas Live Show,Griffin, Look at this— [audience cheering for Paul]
56,Dallas Live Show,Clint," Paul, ladies and gentlemen! Paul of Paul and Storm."
57,Dallas Live Show,{4,16}
58,Dallas Live Show,Griffin," Paul always carries around two big cups full of pencils, in his hands. Okay. So. The three of you are standing in an empty office featuring fairly humble trappings with two desks positioned side-by-side in front of a window overlooking an opulent city skyline. It’s been about six months— (softly, meekly) hey, uh, everyone here’s finished Balance, right? Okay, good—"
59,Dallas Live Show,Clint, Spoilers?
60,Dallas Live Show,Griffin," Uh, maybe a little bit."
61,Dallas Live Show,Travis, [underneath] You’ve had time!
62,Dallas Live Show,Griffin," It’ll be light, it’s the name of the— it’s been six months since the Day of Story and Song and your lives had only just regained some semblance of normalcy when you received a letter inviting you to this office on this day. The three of you are kind of hard to pin down, I imagine, now given the fame you’ve acquired—"
63,Dallas Live Show,Travis, With the book tours—
64,Dallas Live Show,Justin, Separate lives. 
65,Dallas Live Show,Griffin," Yeah. Due to the fame you’ve acquired thanks to your heroism on that day. But the postscript on the letter was difficult to turn down, particularly for one of you. It read, “P.S Merle. C’mon. You owe us.” And the door to the office swings open and through it, you see the garage of the Goldcliff Battlewagon Racing League. Which is filled with vehicles being serviced by a dozen or so skilled mechanics, and through that door walk the dryads Hurley and Sloane. [The audience absolutely loses their shit.]"
66,Dallas Live Show,Justin, [crosstalk] Hell yeah.
67,Dallas Live Show,Clint, [crosstalk] You’ve heard of them?
68,Dallas Live Show,Travis, [crosstalk] So you’re familiar?
69,Dallas Live Show,Griffin," And, uh—"
70,Dallas Live Show,Justin," Crystal Kingdom, I love this one."
71,Dallas Live Show,Griffin, No!
72,Dallas Live Show,Justin," Hell yeah. And they’ve got like, 80 crystals, and they’re like “We’ve gotta go back.”"
73,Dallas Live Show,Griffin, And Hurley says
74,Dallas Live Show,Hurley," Wow. To tell the truth, I thought there was a pretty slim chance you’d actually show up."
75,Dallas Live Show,Magnus, I’m SO bored.
76,Dallas Live Show,Griffin, Was that Magnus or Travis?
77,Dallas Live Show,Travis," No, that was Magnus. That’s why he showed up."
78,Dallas Live Show,Justin," The importance of character voices, folks. If you don’t have a character voice before now—"
79,Dallas Live Show,Travis," I did it— That was— Listen— That was clearly loud and booming, which is not how I normally sound."
80,Dallas Live Show,Griffin, And Sloane says
81,Dallas Live Show,        Sloane, How have the three of you been?
82,Dallas Live Show,Magnus, SO bored.
83,Dallas Live Show,Travis," Here, I’ll wave, I’ll put ‘em over there."
84,Dallas Live Show,Justin," Didn’t want you to miss the best view in the house. If you put ‘em up there, they’re still—"
85,Dallas Live Show,Clint, That’s blocking your view.
86,Dallas Live Show,Justin, There’s people right there. They need to—
87,Dallas Live Show,Sloane," So pretty good then, or—"
88,Dallas Live Show,Merle," Yeah, good, they’ve been good. Yeah, they’ve been—"
89,Dallas Live Show,Justin," Actually, I think these two— Dad, too— I’ve got some people here who can’t get a really good— Yeah, there you are. Hello. Scuttle Buddy, you’re so great."
90,Dallas Live Show,Clint," Scuttle Buddy! I know, right?"
91,Dallas Live Show,Justin," Listen, you paid full price, you’re gonna get the whole show, baby."
92,Dallas Live Show,Sloane," So the three of you’ve been okay, or—"
93,Dallas Live Show,Magnus," Yeah, we’ve been good. I’ve been training dogs. It’s gone… okay. It’s hard not to cuddle!"
94,Dallas Live Show,Griffin, That’s always been my experience.
95,Dallas Live Show,Travis," Now, was that Griffin?"
96,Dallas Live Show,Griffin, That was Griffin.
97,Dallas Live Show,Clint," I got into HQ, I’ve been playing a lot of HQ."
98,Dallas Live Show,Griffin," Okay, now this is Dad. Okay. Let’s take a minute."
99,Dallas Live Show,Clint," Oh, I thought you were asking me!"
100,Dallas Live Show,Griffin, Now this is a podcast called The Adventure Zone in which we embody characters and we don’t necessarily answer questions as ourselves. And we’re all guilty of this.
101,Dallas Live Show,Clint," Oh, character voice! Right? Okay."
102,Dallas Live Show,        Merle, I’ve been playing a lot of HQ.
103,Dallas Live Show,Griffin, Okay.
104,Dallas Live Show,Clint, No?
105,Dallas Live Show,Justin," Okay, but HQ doesn’t exist in this world…"
106,Dallas Live Show,Griffin," No, it’s a fantasy world. Technology exists."
107,Dallas Live Show,        Sloane," Taako, what about you?"
108,Dallas Live Show,Clint, Historical Quotient.
109,Dallas Live Show,        Sloane," Taako, I haven’t heard from you in a while."
110,Dallas Live Show,Taako," Yeah, I’m rich now. [audience cheers] Could be richer though. I’m here to promote my school, “Taako’s Correspondence School of Wizarding and Witchcraft.” We’re just trying to get the word out about the school. You can pay whenever you want, classes will start at some point. But we do encourage you— the slots are filling up quick, so you are gonna want to pay in advance. When this exciting project kicks off, as soon as we hit some private fundraising goals, it’s gonna be good."
111,Dallas Live Show,Griffin," Uh, Hurley says"
112,Dallas Live Show,Hurley, Well maybe we can figure out some kind of cross-promotion—
113,Dallas Live Show,Magnus, You’re a tree!
114,Dallas Live Show,Hurley," Yeah. Well… like, half-tree, I guess?"
115,Dallas Live Show,Magnus, Awesome!
116,Dallas Live Show,Taako, Very cool.
117,Dallas Live Show,Hurley," Yeah, it’s pretty cool. Bees can be a problem sometimes. "
118,Dallas Live Show,Merle, Yeah. Tell me about it.
119,Dallas Live Show,Justin," Oh, my God. I literally, this moment that you are sharing with me… That’s a wig, right? [Griffin laughs] This moment, I realized, “Hold on a sec! My dad got a white wig.”"
120,Dallas Live Show,Clint," It is a hot-ass wig, too. As a matter of fact hey, look in the back!"
121,Dallas Live Show,Justin, You’re stickin’ with it.
122,Dallas Live Show,Griffin, Hurley says
123,Dallas Live Show,Hurley," Well, things have been pretty good here for the most part. Took a while to clean the city up, but we managed just fine. Better than fine, actually. Now that the work’s done, Goldcliff citizens are just dying for entertainment. The battlewagon business has been booming, and that’s kinda why we called you all here. Why don’t you take a seat?"
124,Dallas Live Show,Griffin, And she motions toward some chairs positioned in front of these desks.
125,Dallas Live Show,Justin, I do that.
126,Dallas Live Show,Griffin," Okay, uh, Sloane takes a poster and unfurls it."
127,Dallas Live Show,Travis," I rolled a 9 on taking the chair, what does that mean?"
128,Dallas Live Show,Griffin," I think you sit down, but the chair scoots backwards and makes a toot noise and you have to convince everybody..."
129,Dallas Live Show,        Magnus," Uh, wasn’t me!"
130,Dallas Live Show,Griffin," Sloane unfurls this poster and you see a design advertising the Goldcliff Battlewagon Racing League Turbo Platinum Cup. Which takes place later today at the circuit located just outside the city. And then she unfurls it a bit further and it reads “Featuring Guest Racers Merle Highchurch, Taako, and Magnus Burnsides Three of the Saviors of Faerun.” [audience cheers]"
131,Dallas Live Show,Travis," Now, listen— you’re all great, and I love the way you reacted to that, but was it going to be like “Yeah, so, would you like to watch? I got you some comp tickets!”"
132,Dallas Live Show,Griffin, Hurley says
133,Dallas Live Show,Hurley," Looks pretty good, doesn’t it? This is our main event of the season, and well, we need to make as big of a splash as we possibly can. Like I mentioned earlier, the folks here are hungry for entertainment, and because of that, several less scrupulous competing racing leagues have popped up in the city. Leagues that don’t prioritize things like… oh, say, the continued lifespan of their racers, quite as much as we do."
134,Dallas Live Show,Griffin," And, uh, Sloane says"
135,Dallas Live Show,Sloane," We’ve lost a fair chunk of our less discerning audience members to these leagues, but we’re hoping with the Turbo Platinum Cup today, we can re-establish ourselves as the premiere battlewagon league in Goldcliff and run those death races right out of town."
136,Dallas Live Show,Merle, Let me speak for the group
137,Dallas Live Show,Travis," Okay, but do it in a character voice."
138,Dallas Live Show,Merle," We’d be glad to, we know what you’re asking. Yes, we’ll sign the posters."
139,Dallas Live Show,Taako, I’m ready.
140,Dallas Live Show,Travis, Available for sale in the lobby.
141,Dallas Live Show,Griffin, And then you walk off into the sunset.
142,Dallas Live Show,Justin," Thanks for comin’ out, everybody."
143,Dallas Live Show,Clint, [crosstalk] Goodnight everybody!
144,Dallas Live Show,        Taako, I’d rather not.
145,Dallas Live Show,Griffin, Hurley says
146,Dallas Live Show,Hurley," Now, I understand you’re worried given how hectic your last race with us ended up being."
147,Dallas Live Show,Taako, Hectic? You—
148,Dallas Live Show,Justin, And then imagine I referenced something that happened in it.
149,Dallas Live Show,Clint," Yeah, because it was four arcs ago."
150,Dallas Live Show,        Taako, There was a shark tank!
151,Dallas Live Show,Hurley," There was a shark tank, you did remember that. And she turned into, like, a giant vine monster and that was pretty wild. [Taako Eh. There was a shark tank.] But listen, you really—"
152,Dallas Live Show,Merle, Sounds good to me. ;)
153,Dallas Live Show,Hurley," You don’t have to sweat anything— gross. We don’t— we’ve really gone legitimate since then. All of our racers are equipped with new and improved safety harnesses, they do the bubble thing, remember? But they also have a charge of, oh, what’s that spell? Spare the Dying? Merle, do you know that one? "
154,Dallas Live Show,Merle," ...Yeah, yeah, yeah."
155,Dallas Live Show,Hurley," You hesitated, so it seems— it seems like you’re looking at a list of cards with spells you know."
156,Dallas Live Show,Merle," Yeah, I got it."
157,Dallas Live Show,Hurley, Okay.
158,Dallas Live Show,Griffin, She says
159,Dallas Live Show,Hurley," Anyway, death and dismemberment; it’s really not part of the equation anymore. We figured we can give folks a show without getting too gruesome about it. {{1225}}  "
160,Dallas Live Show,Hurley," So you’ll each have one of these harnesses out there, I’ll be driving, and really, y’all appearing in the race at all is gonna be a huge attraction in and of itself. We don’t even need to win."
161,Dallas Live Show,Magnus, Bullshit.
162,Dallas Live Show,Taako, Yeah we’re— We will win.
163,Dallas Live Show,Griffin," Uh, Hurley smiles, she says—"
164,Dallas Live Show,        Magnus, And we’re going to be amazing. [audience cheers]
165,Dallas Live Show,Clint, [laughing] Oh that was cheap. That was so cheap.
166,Dallas Live Show,Travis, [crosstalk] Yes it was!
167,Dallas Live Show, Justin," So we’re at that phase now, right? Where we’re just…"
168,Dallas Live Show,Griffin, Just stand up on stage Play the hits! Uh Abra-ca-fuck you? I don’t know. [audience laughter]
169,Dallas Live Show,Clint, Glad we got that out of the way.
170,Dallas Live Show,Griffin, Sloane says
171,Dallas Live Show,Sloane, I’ll be up in the press box making sure everything runs smoothly. Teams cap out at four and I’ve taken on a more managerial role in the organization anyway.
172,Dallas Live Show,        Magnus, Really put down roots. [Clint laughs]
173,Dallas Live Show,        Sloane, Aw Jesus. [mixed laughs and boos from the audience]
174,Dallas Live Show,Clint, Aw come on.
175,Dallas Live Show,Travis, Come on! [audience cheers] That was as Magnus. Travis would never make that joke. 
176,Dallas Live Show,Justin, Let him weave— Let him weave his tapestry.
177,Dallas Live Show,Griffin, Sloane says
178,Dallas Live Show,Sloane," Also there is a grand prize of 6,000 gold pieces for the winning team, and I can— I can promise you Merle also that the next time one of your kids is endangered by an interdimensional cosmic force of mass destruction we’ll just… Go right ahead and save them again. Does that sound… Equitable?"
179,Dallas Live Show,Merle," That’s hitting me where I live, man."
180,Dallas Live Show,Magnus," You don’t live with your kids, Merle."
181,Dallas Live Show,Merle, No I don’t live with my kids. And we’re all the better for it! {{1410}}
182,Dallas Live Show,Griffin," So Hurley and Sloane walk the three of you out into the garage and you see several battlewagons being serviced but the showpiece here, is on a rotating platform at the end of the room. It’s the Ram. And it's just how you remember it; sleek and black with silver armor plating, a harpoon gun mounted on the roof."
183,Dallas Live Show,Clint, Can you do this in Denis Leary’s voice?
184,Dallas Live Show,Griffin, I don’t think I could.
185,Dallas Live Show,Clint," No, okay. {{1428}}"
186,Dallas Live Show,Griffin," It’s got a long trunk that Magnus did so many stunts off of back in the day. And of course, a metallic Ram’s Head positioned at the front. It's a thing of beauty and Hurley says"
187,Dallas Live Show,Hurley," I haven't made too many tweaks to the old Ram. It's hard to improve on perfection, but something tells me the three of you have learned some new tricks since your last go around, huh?"
188,Dallas Live Show,Merle, Ye— yeah— 
189,Dallas Live Show,Magnus, Nope! [audience laughs]
190,Dallas Live Show,Taako, You would think so.
191,Dallas Live Show,Hurley," You look like you’ve leveled up like eight times or so, you should— [crosstalk]"
192,Dallas Live Show,Magnus, Oh! Yeah yeah yeah.
193,Dallas Live Show,Taako," Yeah. We’re still very judicious with our spellslots though, let’s not go… wild."
194,Dallas Live Show,Griffin, She says
195,Dallas Live Show,Hurley," Well, when we get out there you’re just gonna have to put on a good show. Nothing too gruesome, okay? I mean you can’t actually kill anyone but still folks might find some gnarly stuff—"
196,Dallas Live Show,Magnus, Question.
197,Dallas Live Show,Hurley, Yes.
198,Dallas Live Show,Magnus, Can’t? Or should not.
199,Dallas Live Show,Hurley," Can’t. I mean, the belts will allow you not to— They won’t allow you to die."
200,Dallas Live Show,Magnus, Excellent.
201,Dallas Live Show,Hurley, Yeah. Uh so flag’s up in a couple hours we should probably get a move on. Oh! That reminds me.
202,Dallas Live Show,Griffin," And Sloane walks over to a crate and pops it open, pulls out a few items."
203,Dallas Live Show,Sloane, I've got a little memento for you. 
204,Dallas Live Show,Griffin," And what she withdraws from the crate are three masks [crowd cheers] that you wore during your first battlewagon race. In the shapes of a bear, an owl, and a mongoose!"
205,Dallas Live Show,Clint," Now you told him! You told him that, didn’t ya?"
206,Dallas Live Show,Travis," I was actually given this [the bear mask from the first battle wagon race] at C2E2, and it is my new favorite hat."
207,Dallas Live Show,Clint, That’s not surprising.
208,Dallas Live Show,Griffin, Why didn’t you have it when you came on before?
209,Dallas Live Show,Travis, I was gonna wear it one way or the other.
210,Dallas Live Show,Griffin, Okay.
211,Dallas Live Show,Travis, I was waiting for just the right moment. My theatricality— No.
212,Dallas Live Show,Griffin," Let’s fast-forward, ‘cause we’ve have spent a long time— Jesus. You’re outside now, whoa, and you’re walking the streets of Goldcliff toward the circuit at the edge of town. And sure enough The town’s doing great. There are few signs of the attack that took place just earlier that year. There’s just sort of happy, well-dressed folks enjoying the pleasant weather. And one of these well-dressed folks, a male halfling dressed to the nines approaches the three of you and says"
213,Dallas Live Show,Halfling," Good evening gentlemen. Do I have the pleasure of speaking to Merle, Magnus, and Taako, three of the saviours of Faerun? "
214,Dallas Live Show,Taako, You tell me.
215,Dallas Live Show,Halfling, You… tell me!
216,Dallas Live Show,Taako, Yes.
217,Dallas Live Show,Clint, He will.
218,Dallas Live Show,Taako, Now.
219,Dallas Live Show,Halfling," My— my name is Alfred D’Gaul and I’d love to bend your ear just for a moment, I re— I realize you’re on your way to the big race, but I think you’re going to want to hear what I have to say."
220,Dallas Live Show,Taako," Sponsorship opportunity? I love it, talk."
221,Dallas Live Show,Alfred, Oh we could talk sponsorships all day.
222,Dallas Live Show,Travis," Oh no, you’re becoming one voice! [audience laughs]"
223,Dallas Live Show,Griffin," Uh, he says"
224,Dallas Live Show,Alfred," I operate a humble, but growing racing league here in town called the Blaze Wings. Now I know you’re probably thinking; “Hey that sounds like we’re describing an especially spicy flavor of buffalo wings. Perhaps the type that a restaurant might offer as some sort of food challenge to its diners.” But actually, no. It’s a very good name for our organization."
225,Dallas Live Show,Clint and Justin, [laughing]
226,Dallas Live Show,Alfred," Now I’m not sure what Hurley and Sloane have offered the three of you to participate in today’s festivities, but I’d like to make a counter-offer if I might. All you have to do is walk away, right now, and I will match the prize money offered for the race; six-thousand gold pieces for literally no work at all."
227,Dallas Live Show,Magnus, [crosstalk] Like no—
228,Dallas Live Show,Merle," No, they offered us ten."
229,Dallas Live Show,Alfred, ...Ten thousand?
230,Dallas Live Show,Merle," Yep. They said ten, ten thousand."
231,Dallas Live Show,Griffin, He uh...
232,Dallas Live Show,Clint, Euros.
233,Dallas Live Show,Justin," Well, I’m gonna need you to roll, a die, please, Clinton."
234,Dallas Live Show,Clinton, [crosstalk] Okay—
235,Dallas Live Show,Griffin," Yeah roll a bl— uh, uh, what’s it called? Deception check."
236,Dallas Live Show,Clint, (quietly) ...That’s this one?
237,Dallas Live Show,Travis, Yep.
238,Dallas Live Show,[Audience laughing],
239,Dallas Live Show,Travis, A six!
240,Dallas Live Show,Justin, [crosstalk] That’s a...
241,Dallas Live Show,Griffin, [crosstalk] I also—
242,Dallas Live Show,Clint, [crosstalk] I can read!
243,Dallas Live Show,Griffin, I also rolled a six. [audience laughs] I think he— I think he pulls out a pocketbook and he’s like
244,Dallas Live Show,Alfred," Ten thous— Ten th— We can probably make ten thousand work, we could do the last four thousand in, in [cross talk] installments maybe?"
245,Dallas Live Show,Travis," [crosstalk] Wait wait, to be fair, he— [Merle Down.] he gets a plus one to deception."
246,Dallas Live Show,Griffin," Okay yeah,"
247,Dallas Live Show,Travis, So that’s a seven.
248,Dallas Live Show,Griffin, That’s a success.
249,Dallas Live Show,Alfred," Yeah, I can make ten thousand work. "
250,Dallas Live Show,Merle, I meant ten thousand down. [audience laughs]
251,Dallas Live Show,Alfred, How much is the juice?
252,Dallas Live Show,Justin, [laughs] You got points runnin’ on it [crosstalk] 
253,Dallas Live Show,Merle," The vig— the vig is another five Gs, man. {{1838}}"
254,Dallas Live Show,Taako," Hey listen, we’re the saviours of Faerun, heroes of the land; we don’t need to discuss this. Yes. "
255,Dallas Live Show,Clint, [laughs]
256,Dallas Live Show,Taako, You have a deal. 
257,Dallas Live Show,Magnus, Wait… Do we get it up front?
258,Dallas Live Show,Alfred, Sure just sign here on this contract and ah—
259,Dallas Live Show,Magnus, You got it!
260,Dallas Live Show,Griffin," Alright, he shows you a contract! "
261,Dallas Live Show,Travis, Magnus signs and then walks towards the Ram.
262,Dallas Live Show,[audience laughs],
263,Dallas Live Show,Griffin," He hands you a bag with 10,000 gold pieces in it, down. "
264,Dallas Live Show,Justin," Wait, 10,000 apiece?"
265,Dallas Live Show,Griffin," Total, to split. "
266,Dallas Live Show,Travis," [crosstalk] Oh, no, no. Wait, come on!"
267,Dallas Live Show,Justin, [crosstalk] Oh! Okay.
268,Dallas Live Show,[audience laughs],
269,Dallas Live Show,Justin, Do you have a plan for if we just take the money and run? 
270,Dallas Live Show,Alfred," Well you seem like good, enterprising folks who—"
271,Dallas Live Show,Clint, [laughs]
272,Dallas Live Show,Justin, I’m talking to Griffin! 
273,Dallas Live Show,Griffin, No. 
274,Dallas Live Show,Justin," Okay, cause Taako says yes. I don’t understand why these other two did. Taako says yes I will take that offer. "
275,Dallas Live Show,Travis," Oh, I was just gonna take it and then still do the race anyway. "
276,Dallas Live Show,Justin, That seems— okay.
277,Dallas Live Show,Griffin," Wait, did you just say that out loud?"
278,Dallas Live Show,Justin & Travis, No! 
279,Dallas Live Show,Clint, That was Travis’ voice. 
280,Dallas Live Show,Travis," Wait, let me run it back— [rewinding bloops]"
281,Dallas Live Show,Magnus, I would never! 
282,Dallas Live Show,Justin," Okay Merle, hurry up and talk us into doing this, 'cause I think—"
283,Dallas Live Show,Griffin," I think he’s good, no, I think he does it! You hand him a contract and he hands you 10,000 gold pieces. He says "
284,Dallas Live Show,Alfred, I’ll talk to your people about getting the rest of the money to you. 
285,Dallas Live Show,Magnus, Sounds great. 
286,Dallas Live Show,Alfred," Sounds like we have a deal! Well, I’m gonna turn my back and walk away now, and not pay attention to where you go from here. [audience laughs] See ya!"
287,Dallas Live Show,Griffin," And he does! And now you have 10,000 gold pieces. "
288,Dallas Live Show,"Clint, Travis, and Justin", Yay!
289,Dallas Live Show,Clint, Can we buy some shit? 
290,Dallas Live Show,Griffin," Uh, no. "
291,Dallas Live Show,Justin," I know that it probably seems like that was really scummy of us, but we’re gonna give some of it to a local Dallas charity. "
292,Dallas Live Show,Griffin, [laughs]
293,Dallas Live Show,Justin, Now you feel bad! Now you’re the bad guy!
294,Dallas Live Show,Clint," Who deserves 5,000 fantasy gold pieces?"
295,Dallas Live Show,Justin," [crosstalk] Whoah, whoah, whoah."
296,Dallas Live Show,Travis," [crosstalk] 5,000? Come on, Dad. 2,000. "
297,Dallas Live Show,Griffin," [crosstalk] Hang on, Dad. "
298,Dallas Live Show,Griffin," Okay so it’s a short while later, I guess you’ve headed to the circuit and taken your places for the race. You’re sitting inside—"
299,Dallas Live Show,Travis, After buying a lot of candy. 
300,Dallas Live Show,Griffin," Yeah. You’re sitting inside of Hurley’s wagon within a large crate, just like last time, positioned at the starting line, and the engine is puttering. Fortunately, you’re—"
301,Dallas Live Show,Travis," Pumping in time? Does the green light flash, the flag go up? "
302,Dallas Live Show,Griffin," Oh, stop. "
303,Dallas Live Show,[audience cheers] ,
304,Dallas Live Show,Griffin," Fortunately, this wagon runs on an arcane core, so there’s no fumes to inhale, which I only just thought of while I was prepping this part. "
305,Dallas Live Show,Clint, [laughs]
306,Dallas Live Show,Griffin," Merle, you’re in the front passenger seat, Taako, you are standing in this cut-out space in the roof, where the harpoon gun is mounted, and Magnus, you are on the trunk, connected to the car with wires you have attached to loops on your harness. Basically the same arrangement as last time. And Hurley says from the driver’s seat "
307,Dallas Live Show,Hurley," Okay, it’s a sold-out crowd today. We’re not racing for the fate of the planet or anything, so let’s just have some fun out there. "
308,Dallas Live Show,Magnus, Let’s murder!
309,Dallas Live Show,Hurley," What’s, what? "
310,Dallas Live Show,Magnus, What? 
311,Dallas Live Show,Hurley, What did you say?
312,Dallas Live Show,Magnus, What did you say? 
313,Dallas Live Show,Hurley, I said let’s have fun!
314,Dallas Live Show,Magnus, Yeah!
315,Dallas Live Show,Taako, I still don’t understand why I have to do this. That nice halfling said that he’d give me money not to. 
316,Dallas Live Show,Magnus," All we had to do was put some ink on paper. That means nothing in this world, there’s no lawyers or anything! What are they gonna do, take us to centaur court? Come on! "
317,Dallas Live Show,Taako, Some of us have businesses. I’m an LLC now. 
318,Dallas Live Show,Griffin, There’s no lawyers. But there’s necromancers. [eerily]
319,Dallas Live Show,Clint, [crosstalk] Ohhh.
320,Dallas Live Show,Travis, Alright. 
321,Dallas Live Show,Griffin," That’s nothing. [laughs] I’m not, no- And outside of the crate you hear two high pitched beeps, and then Hurley says "
322,Dallas Live Show,Hurley, I love this part. 
323,Dallas Live Show,Griffin," And then a third beep, and the door to the crate drops, and Hurley slams on the gas. "
324,Dallas Live Show,Justin, Hell yeah! 
325,Dallas Live Show,Travis, Woo!
326,Dallas Live Show,Griffin," And you are temporarily blinded as you emerge from the crate and quickly your eyes acclimate to the sunlight, and you try to take in your sort of chaotic surroundings. The circuit is nothing like the last track that you raced on. If you remember it was just kind of out in the desert with these pylons that people watched through. "
327,Dallas Live Show,Clint," Yeah, I remember. "
328,Dallas Live Show,Griffin," It used to be illegal, but now it’s totally cool here. There are actual stands now, reaching upward a couple of stories surrounding the track, just, filled with people. There’s no need for the viewers of this sport to remain anonymous anymore, and there are fifteen other battle wagons on the course with you tonight, and their designs are just as diverse as you expected, but there’s far too much movement and dust being kicked up for you to sort of, take down a mental list of them, and for several moments, Hurley shifts her wagon through several gears as you weave through the crowd, until, several hundred feet from the starting line, the wagons fall into an order. You’re in fifth place, let’s roll initiative. "
329,Dallas Live Show,[audience cheers] ,
330,Dallas Live Show,Justin," Ah, Hoops has thirteen plus three, sixteen. "
331,Dallas Live Show,Travis," I have a six plus two, eight. "
332,Dallas Live Show,Clint," I have an eighteen, [audience cheers], plus…"
333,Dallas Live Show,Justin," Base setter, that seems like a good sign. "
334,Dallas Live Show,Clint," Where? Yeah! Plus two, twenty! "
