,episode,speaker,lines
34,The Adventure Zone Presents: The Great Switcheroo,Elliott, In the Phandalin suburbs.
35,The Adventure Zone Presents: The Great Switcheroo,Stuart," Yeah, in the Phandalin suburbs--have been streaming away from the town in--from the ruins in droves."
36,The Adventure Zone Presents: The Great Switcheroo,Zhubin, The public transportation into Phandalin just cuts off right at the town border now.
37,The Adventure Zone Presents: The Great Switcheroo,Stuart, Cuts off right at the town border. So you had to arrange travel away from there.
38,The Adventure Zone Presents: The Great Switcheroo,Elliott," There was one of those signs that we saw that says, “You’re now entering Phandalin” where someone’s painted on it, like, “only death” or, like, you know, like, “game over.” You know, like in the movies."
39,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Or, like, uh, “days since mass death event,” like, zero, like scratched--"
40,The Adventure Zone Presents: The Great Switcheroo,Dan," Who goes around and paints these things? ‘Cause everyone’s dead, I don’t know, is there a guy who just roams from town to town?"
41,The Adventure Zone Presents: The Great Switcheroo,Stuart," Yeah, the guy who runs the paint shop is like, “Oh, great, the town died. I’m gonna be sellin’ all my paints.” So you guys, uh, you guys left that. Whatever job prospect you had there clearly has dried up. And you find yourselves in the s--uh, small town of Hogsbottom."
42,The Adventure Zone Presents: The Great Switcheroo,[laughing],
43,The Adventure Zone Presents: The Great Switcheroo,Stuart," A town famous, I mean locally--"
44,The Adventure Zone Presents: The Great Switcheroo,Elliott, Not a big tourist industry in Hogsbottom.
45,The Adventure Zone Presents: The Great Switcheroo,Stuart, Their primary industry being tanneries and butcher shops.
46,The Adventure Zone Presents: The Great Switcheroo,Elliott, Sure.
47,The Adventure Zone Presents: The Great Switcheroo,Dan, Makes sense.
48,The Adventure Zone Presents: The Great Switcheroo,Elliott, Anus--
49,The Adventure Zone Presents: The Great Switcheroo,Stuart, The Famous Anus.
50,The Adventure Zone Presents: The Great Switcheroo,Dan, Famous Anus cookies.
51,The Adventure Zone Presents: The Great Switcheroo,Elliott, Famous Anus pork products.
52,The Adventure Zone Presents: The Great Switcheroo,Stuart, Magical hot dogs.
53,The Adventure Zone Presents: The Great Switcheroo,Dan, “You gotta go to Famous Anus’s.” “I don’t think I do!”
54,The Adventure Zone Presents: The Great Switcheroo,Zhubin, They have a website?
55,The Adventure Zone Presents: The Great Switcheroo,Stuart," So Hogsbottom is currently filled to bursting with refugees of Phandalin. Uh, they’ve set up little tent towns, and you can also, as you enter the town, you see that they’re also reinforcing all the defenses. The sheriff of the town, a stout, gruff-looking dwarf by the name of Bartok Rocksplitter--"
56,The Adventure Zone Presents: The Great Switcheroo,[laughing],
57,The Adventure Zone Presents: The Great Switcheroo,Dan, Why wouldn’t he be.
58,The Adventure Zone Presents: The Great Switcheroo,Stuart," --is overseeing the labors to reinforce the defenses because, as you heard along the road, there have been marauding tribes of goblins plaguing the townsfolk."
59,The Adventure Zone Presents: The Great Switcheroo,Elliott," Ugh, just what they need."
60,The Adventure Zone Presents: The Great Switcheroo,Stuart," Of course, after taking--"
61,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Is Hogsbottom, uh, ever considered an invasion threat from anybody? Would anybody ever want to invade Hogsbottom?"
62,The Adventure Zone Presents: The Great Switcheroo,Stuart," I mean, you know, maybe the goblins want all the, uh, these famous hot dogs we were talking about."
63,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Yeah, I guess that’s--yeah."
64,The Adventure Zone Presents: The Great Switcheroo,Elliott," I could see--there’s a lot of refugees there now who might be carrying all their worldly valuables with them, so a place that was once not valuable is now a source for raiding."
65,The Adventure Zone Presents: The Great Switcheroo,Stuart, Exactly.
66,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Good call.
67,The Adventure Zone Presents: The Great Switcheroo,Stuart, In fine leather goods.
68,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Leather goods.
69,The Adventure Zone Presents: The Great Switcheroo,Stuart, Goblins love leather goods.
70,The Adventure Zone Presents: The Great Switcheroo,Elliott, They do.
71,The Adventure Zone Presents: The Great Switcheroo,Zhubin, And of course all the anuses that are ripe for eating and/or viewing.
72,The Adventure Zone Presents: The Great Switcheroo,Elliott," And the thing is, this year’s anus crop was a bumper one. There was a huge--if anything, there were great anuses, a great quality, and they’re worried that the price’ll actually go down because the quantity was so good."
73,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Oh, no, the government’s gonna have to buy it up and keep them in anus warehouses just to keep the prices--"
74,The Adventure Zone Presents: The Great Switcheroo,Elliott, They had to build more anus storehouses.
75,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Yeah.
76,The Adventure Zone Presents: The Great Switcheroo,Elliott, They’re actually--the government’s paying farmers to burn anuses.
77,The Adventure Zone Presents: The Great Switcheroo,Zhubin, To burn anuses?
78,The Adventure Zone Presents: The Great Switcheroo,Elliott, Yeah.
79,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Such waste.
80,The Adventure Zone Presents: The Great Switcheroo,Stuart," You find yourselves in the local tavern, the Laughing Maid. It is filled with gruff and--"
81,The Adventure Zone Presents: The Great Switcheroo,Dan, Laughing maids?
82,The Adventure Zone Presents: The Great Switcheroo,Stuart," Sadly, yeah, it’s clearly a misnomer, for there are no laughing maids to be found, as it is mainly filled with laborers and merchants who are kind of a little shit outta luck right now because their job prospects have dried up. Why don’t we hear a little bit about you guys? Elliott, why don’t you describe your dude?"
83,The Adventure Zone Presents: The Great Switcheroo,Elliott," Okay, uh, my character, if I could introduce him, is Jeremy “Scales” Fangbattle. I’m a dragonborn bard--"
84,The Adventure Zone Presents: The Great Switcheroo,Stuart, Is Jeremy a family name?
85,The Adventure Zone Presents: The Great Switcheroo,Elliott," Jeremy is a family name, and I don’t prefer to be called by it. If you guys have been journeying with me, know that I hate the name Jeremy, and I prefer to be called by my self-given nickname of Scales, because it means both dragons and music. And that’s what I am, I’m a dragonborn, uh, descended from blue dragons--"
86,The Adventure Zone Presents: The Great Switcheroo,Stuart, So does that mean you’re blue? Right?
87,The Adventure Zone Presents: The Great Switcheroo,Elliott," I’m blue, [singing] dabadee dabadaa, dabadee dabadaa."
88,The Adventure Zone Presents: The Great Switcheroo,Stuart, I didn’t even mean for that to happen.
89,The Adventure Zone Presents: The Great Switcheroo,Elliott," [singing] I live in a blue house, drive a blue car, blue in this stuff, blue’s clues. So that’s how that song goes, right?"
90,The Adventure Zone Presents: The Great Switcheroo,Zhubin," This friendship must be constantly strained, every second of every day."
91,The Adventure Zone Presents: The Great Switcheroo,Elliott," Well, I’m an outlander, and I was outcast from my people mainly because of my singing. Uh, it’s--among my family--they’re a family of warriors--they don’t approve of me being a bard, and so I’m trying to win them back. Uh, so call me Scales. And they haven’t invented sunglasses yet, but if they existed, I’d be wearing them."
92,The Adventure Zone Presents: The Great Switcheroo,Zhubin, I hope this quest finds you inventing sunglasses. I hope that’s the resolution of this quest.
93,The Adventure Zone Presents: The Great Switcheroo,Elliott," I mean, there’s all that glass over Phandalin."
94,The Adventure Zone Presents: The Great Switcheroo,Stuart," That sounds like an honest quest to have, yeah."
95,The Adventure Zone Presents: The Great Switcheroo,Zhubin," It is, yeah."
96,The Adventure Zone Presents: The Great Switcheroo,Stuart," Dan, okay, what’s your dude all about?"
97,The Adventure Zone Presents: The Great Switcheroo,Dan, My dude’s name is Lucien Buttwatcher.
98,The Adventure Zone Presents: The Great Switcheroo,[laughing],
99,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Buttwatcher is also a family name.
100,The Adventure Zone Presents: The Great Switcheroo,Dan," Yeah, I don’t understand what’s so funny about that. I’m a high elf druid, hermit, and, uh, I’m searching for spiritual enlightenment, although what I’m searching for could destroy the world. So I’m not quite sure why--"
101,The Adventure Zone Presents: The Great Switcheroo,Elliott, The world’s most beautiful butt.
102,The Adventure Zone Presents: The Great Switcheroo,Dan, [laughing] I’m not sure why I’m searching for it other than maybe out of curiosity? Or to protect people from it.
103,The Adventure Zone Presents: The Great Switcheroo,Stuart, What do you look like? What’s Lucien Buttwatcher all about?
104,The Adventure Zone Presents: The Great Switcheroo,Dan," I have piercing, pale green eyes."
105,The Adventure Zone Presents: The Great Switcheroo,Stuart," Okay, that’s handsome."
106,The Adventure Zone Presents: The Great Switcheroo,Dan," As most elves, I am very old, but I look beautifully young."
107,The Adventure Zone Presents: The Great Switcheroo,Stuart, Yeah.
108,The Adventure Zone Presents: The Great Switcheroo,Elliott," Now, is that a spell, or do you just age well?"
109,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Like a Tom Cruise…
110,The Adventure Zone Presents: The Great Switcheroo,Dan," Yeah, I got long silvery hair, even though I’m quite young-looking. And, uh, as most elves do, I believe that elves are the best thing in the world, and we’re super great, and everyone else is not great."
111,The Adventure Zone Presents: The Great Switcheroo,Stuart," Okay, so you guys sound--already it sounds like you guys get along really well. Okay, so we got--we got our first two heroes. Zhubin, what are you all about?"
112,The Adventure Zone Presents: The Great Switcheroo,Zhubin," I am Tanzer Silverview of the noble family the Silverviews. Uh, Silverview is come from the legend whereby our ancestors could see silver wherever they went and thus got their riches because they were of a better class than other people. That’s a legend, that’s also the fact. It’s where our family got its money, and there’s no need to discuss it further. I have a truly scandalous secret that could ruin the family, on an unrelated note. And I am--"
113,The Adventure Zone Presents: The Great Switcheroo,Elliott, Seems like an interesting thing to offer up.
114,The Adventure Zone Presents: The Great Switcheroo,Zhubin," It’s completely unrelated to what I said earlier. I am...I believe inherently that I am better than others because of my higher class, but I’m also very--I feel very burdened by my family name, and I want people to know that I’m independent of it. But also part of it, because I get a lot of prestige that way. And again, Silverviews--"
115,The Adventure Zone Presents: The Great Switcheroo,Stuart, Sure.
116,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Come from viewing silver. Legendary and fact.
117,The Adventure Zone Presents: The Great Switcheroo,Stuart," So, yeah, what are you guys doing all together? What are you guys adventuring together for?"
118,The Adventure Zone Presents: The Great Switcheroo,Elliott," Uh, well, I--"
119,The Adventure Zone Presents: The Great Switcheroo,Stuart, What brings you together?
120,The Adventure Zone Presents: The Great Switcheroo,Elliott," Now, I relate to Mr. Silverview’s issues with his family."
121,The Adventure Zone Presents: The Great Switcheroo,Stuart, Sure.
122,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Lord Silverview.
123,The Adventure Zone Presents: The Great Switcheroo,Elliott," Lord Silver--and I also see the lord as a possible patron, perhaps. Of mine music. Uh, Buttwatcher, I’m not sure exactly what you’re doing with us."
124,The Adventure Zone Presents: The Great Switcheroo,Dan," Uh, though I’m a hermit, in my meditation, I received what I believe to be a vision that tells me that if I really want to seek this spiritual enlightenment and this cosmic truth, I need to leave my hermitage and go along with these adventurers."
125,The Adventure Zone Presents: The Great Switcheroo,Stuart," Yeah, possibly it’s tied in with this, uh, Silverview and, uh, Scales, was it?"
126,The Adventure Zone Presents: The Great Switcheroo,Elliott, Scales!
127,The Adventure Zone Presents: The Great Switcheroo,Stuart, Scales.
128,The Adventure Zone Presents: The Great Switcheroo,Elliott," Now, despite my cool name, which might sway you, I’m actually kind of a grimace type. I think--"
129,The Adventure Zone Presents: The Great Switcheroo,Dan," Wait, but I thought he was purple."
130,The Adventure Zone Presents: The Great Switcheroo,Elliott," Uh, he was--I’m blue, but, uh, I--dabadee dabadaa, dabadee dabadaa--"
131,The Adventure Zone Presents: The Great Switcheroo,Dan," We can edit this out, right?"
132,The Adventure Zone Presents: The Great Switcheroo,Elliott, --that--I believe Scales Fangbattle might get us into a bit of trouble once in a while.
133,The Adventure Zone Presents: The Great Switcheroo,Stuart, Sure.
134,The Adventure Zone Presents: The Great Switcheroo,Elliott, Do not edit out my blue song.
135,The Adventure Zone Presents: The Great Switcheroo,Stuart, [laughing] Okay.
136,The Adventure Zone Presents: The Great Switcheroo,Zhubin," I’m between my fifth and sixth year in Silverview University. I’m having my sort of just out and about year, I’m young, I’m handsome, I’m rich, and I’m just out and about, having a good time and also hoping that maybe I can make a name for myself."
137,The Adventure Zone Presents: The Great Switcheroo,Stuart," Yeah, like I did in between my years at Silverview University."
138,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Yeah, yeah."
139,The Adventure Zone Presents: The Great Switcheroo,Stuart, Gonna nail some broads. Maids.
140,The Adventure Zone Presents: The Great Switcheroo,Dan," Yeah, I assume that’s the code that he’s using."
141,The Adventure Zone Presents: The Great Switcheroo,Zhubin, That’s a hundred percent what I was using. And what I’ll be pursuing throughout this quest.
142,The Adventure Zone Presents: The Great Switcheroo,Stuart," Okay. So speaking of a quest, you guys are in the Laughing Maid, and you guys are getting a lot of stares. In addition to being kind--outlandish-looking, you also have the look of adventurers about you. You’re not the drab, dour commoners that surround you."
143,The Adventure Zone Presents: The Great Switcheroo,Elliott," No, come on! I’m not drab, I’m blue! Dabadee dabadaa, dabadee dabadaa--"
144,The Adventure Zone Presents: The Great Switcheroo,Tanzer," I suggest we go to a different bar. This is kind of drab, it’s weird, it’s sad, there’s probably some sort of cocktail lounge somewhere? Someplace we can really kind of stretch out. What do you guys say?"
145,The Adventure Zone Presents: The Great Switcheroo,Stuart," For the more perceptive members of the crew, you realized that there were no other bars in Hogsbottom."
146,The Adventure Zone Presents: The Great Switcheroo,Elliott," I’ll say, uh--"
147,The Adventure Zone Presents: The Great Switcheroo,Tanzer, I’m pretty sure I saw one two blocks down. Let’s just go back out and we’ll walk around.
148,The Adventure Zone Presents: The Great Switcheroo,Scales," Come on, guys. This place is fine. I don’t mind being--I don’t mind getting attention. In fact, it’s [singing] preferable!"
149,The Adventure Zone Presents: The Great Switcheroo,[groans],
150,The Adventure Zone Presents: The Great Switcheroo,Scales," [singing] That maybe they look, and they see...at us...where’s my lute? Hold on. I gotta--I misplaced my pack. I gotta get it."
151,The Adventure Zone Presents: The Great Switcheroo,Dan," As an elf, I listen to the music of the spirits, and your song disturbs and annoys me."
152,The Adventure Zone Presents: The Great Switcheroo,Stuart," So as you guys are arguing about this, a young, kind of doughy, pasty-faced man with thinning hair and a doublet bearing a symbol of a barrel with an apple on it--the symbol of a local ciderworks, the Tapwell Ciderworks--approaches you with his hands up, and he says,"
153,The Adventure Zone Presents: The Great Switcheroo,Man," I hope you’re not planning on leaving, adventurers."
154,The Adventure Zone Presents: The Great Switcheroo,Scales," Well--why, of course no! Nooo! Come on, join us! Yeah! What’s your name?"
155,The Adventure Zone Presents: The Great Switcheroo,Man, My name is Augustus Tapwell. Perhaps you’ve heard of my family’s cider fortune.
156,The Adventure Zone Presents: The Great Switcheroo,Tanzer," I have heard of the cider fortune. The Tapwells, yeeeees, and I’m clearly stumbling, to say--just trying to pretend that I know what he’s talking about, I...we all know. I’m Silverview, so we obviously know each other. We’re both rich men of esteem. Where’s a cocktail lounge that we can come to?"
157,The Adventure Zone Presents: The Great Switcheroo,Augustus," I...I don’t know what a cocktail lounge is, but you can get a pint of ale here, m’lord."
158,The Adventure Zone Presents: The Great Switcheroo,Tanzer, Ugh. All right. I’ll get a pint of ale here. There’s no other way around this.
159,The Adventure Zone Presents: The Great Switcheroo,Augustus," Wait, let me buy that for you. But first, my--my father has a proposition for you three adventurers."
160,The Adventure Zone Presents: The Great Switcheroo,Scales, All right...
161,The Adventure Zone Presents: The Great Switcheroo,Tanzer, All right?
162,The Adventure Zone Presents: The Great Switcheroo,Scales, I’m hoping some kind of Broadway show? Perhaps starring us?
163,The Adventure Zone Presents: The Great Switcheroo,Stuart," He puts his arms around you and kind of bundles you over to a table in the corner, past the onlookers that are crowding around the other tables."
164,The Adventure Zone Presents: The Great Switcheroo,Elliott, Hmm.
165,The Adventure Zone Presents: The Great Switcheroo,Stuart," This corner table, though able to accommodate multiple people sitting at it, only has two people, two places set currently. One is a very old man, and the other is a nearly identical doughy young man to the one that is currently pushing you over to the table."
166,The Adventure Zone Presents: The Great Switcheroo,Elliott, Mhm.
167,The Adventure Zone Presents: The Great Switcheroo,Stuart," The old man--both of those men are wearing almost identical doublets with the Tapwell logo, and they are digging into a supper in front of them. You are ushered to grab a seat while he orders three tankards of ale from a passing barmaid."
168,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Is she laughing?
169,The Adventure Zone Presents: The Great Switcheroo,Stuart, She is not laughing. She is way too--she’s in the weeds right now.
170,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Oh, that’s terrible."
171,The Adventure Zone Presents: The Great Switcheroo,Stuart, She has nothing to laugh about.
172,The Adventure Zone Presents: The Great Switcheroo,Elliott," You think perhaps a song would cheer her up, or should we focus on the--you know, let’s focus on what we’re doing right now."
173,The Adventure Zone Presents: The Great Switcheroo,Zhubin, I start eating.
174,The Adventure Zone Presents: The Great Switcheroo,[Stuart laughs],
175,The Adventure Zone Presents: The Great Switcheroo,Zhubin, I start just going right away and eating.
176,The Adventure Zone Presents: The Great Switcheroo,Elliott, Just eating from their plates?
177,The Adventure Zone Presents: The Great Switcheroo,Zhubin, From their plates. I have no concern about it.
178,The Adventure Zone Presents: The Great Switcheroo,Stuart," The old man says,"
179,The Adventure Zone Presents: The Great Switcheroo,Old Man, I like a man with--clearly a large appetite. The three of you have the look of seasoned adventurers.
180,The Adventure Zone Presents: The Great Switcheroo,Tanzer, You have a good eye. You’re--we are. We’ve explored the Mountains of Destruction not six weeks prior.
181,The Adventure Zone Presents: The Great Switcheroo,Old Man, I haven’t heard of it. Perhaps the three of you can have a seat. My old man ears can’t hear you so well.
182,The Adventure Zone Presents: The Great Switcheroo,Scales," Yeah, sure."
183,The Adventure Zone Presents: The Great Switcheroo,Elliott, Were we not sitting already? You were just eating standing up from his plate?
184,The Adventure Zone Presents: The Great Switcheroo,Zhubin, Standing up.
185,The Adventure Zone Presents: The Great Switcheroo,Lucien," You’re an inferior race. I’m over one hundred years old, yet my ears are as strong as ever."
186,The Adventure Zone Presents: The Great Switcheroo,Scales," Guys, we are being very insulting right now. Perhaps there’s an adventure in this? With, perhaps, money? And I--per--I’ve talked to you guys about this in the long nights on the road, but I have a huge desire to provide children for my clan through the doing of women. We’ve gotta find them."
187,The Adventure Zone Presents: The Great Switcheroo,Stuart," Sadly, there’s no women at this table. It’s just you and two, uh, middle-aged men, and one very old man."
188,The Adventure Zone Presents: The Great Switcheroo,Elliott," But he’s got these two sons, I assume, so, like, let’s--there’s got--I mean, we know--so maybe he’s got daughters elsewhere, too."
189,The Adventure Zone Presents: The Great Switcheroo,Stuart, He’s probably got a wife that created those sons. Let’s find out.
190,The Adventure Zone Presents: The Great Switcheroo,Zhubin, You can do her.
191,The Adventure Zone Presents: The Great Switcheroo,Elliott," Yeah, I mean, she’s probably beyond child-bearing age, but I’ll figure it out. "
192,The Adventure Zone Presents: The Great Switcheroo,Zhubin, A small chance is better than no chance. I sit down.
193,The Adventure Zone Presents: The Great Switcheroo,Old Man, My name is Ambrose Tapwell. Perhaps you’ve heard of my cider fortune.
194,The Adventure Zone Presents: The Great Switcheroo,Lucien," Yes, we’ve been through this."
195,The Adventure Zone Presents: The Great Switcheroo,Tapwell," As of late, not two nights past, my mansion house, orchard, and ciderworks were attacked by a marauding band of goblins."
196,The Adventure Zone Presents: The Great Switcheroo,Scales, Mm. Goblins.
197,The Adventure Zone Presents: The Great Switcheroo,Lucien, The worst.
198,The Adventure Zone Presents: The Great Switcheroo,Tanzer, Stupid goblins.
199,The Adventure Zone Presents: The Great Switcheroo,Tapwell," Luckily, my retainers sprang into action and hustled me and my family to safety, however allowing my home to be overrun by these creatures."
200,The Adventure Zone Presents: The Great Switcheroo,Scales," Mm, it’s a real {toe to hall? 1755} type situation. "
201,The Adventure Zone Presents: The Great Switcheroo,Elliott," He said, referencing a book that didn’t exist in this universe."
202,The Adventure Zone Presents: The Great Switcheroo,Tapwell," Now, in the--"
203,The Adventure Zone Presents: The Great Switcheroo,Tanzer," Seems to me we need to hear the goblins’ side of the story, but go on."
204,The Adventure Zone Presents: The Great Switcheroo,Tapwell," They have no side! They’re goblins, and I hate them. Now, in the hustle and bustle, I was not able to take all of my possessions, and I was hoping that I could find some strong and, well, learned types, experienced types in the ways of adventuring, such as yourselves."
205,The Adventure Zone Presents: The Great Switcheroo,Scales, Mm-hmm.
206,The Adventure Zone Presents: The Great Switcheroo,Tapwell," To break into my home and retrieve an item for me. I would be willing to pay you, although I think the knowledge that you’ve done a good deed should be payment itself."
207,The Adventure Zone Presents: The Great Switcheroo,Lucien," This home, what’s it like? Is it a typical shack that seems like it would be easy to break into, or are we talking more of a fortress sort of thing?"
208,The Adventure Zone Presents: The Great Switcheroo,Scales, He referred to it as a mansion house.
209,The Adventure Zone Presents: The Great Switcheroo,Lucien," Oh, okay."
210,The Adventure Zone Presents: The Great Switcheroo,Tapwell," It’s a simple manor house. It would be easy to get into. In fact, the--I would assume the goblins may have already gotten bored and left. Otherwise, you’ll have to sneak past or murder them."
211,The Adventure Zone Presents: The Great Switcheroo,Scales," Oh, sounds like a pretty easy job. I mean, it would work great as verse 277 of the epic song I’ve been writing about our adventures. I embroider a little bit, but, you know, I’ll probably double the number of goblins."
212,The Adventure Zone Presents: The Great Switcheroo,Tanzer," As long as you’re not singing the first 276 verses as we’re going through, I think we could easily get through this."
213,The Adventure Zone Presents: The Great Switcheroo,Scales," In fact, I can do that just for you! [singing] Oh, hear a story of three friends true, one of them blue, dabadee dabadaa, dabadee dabadaa..."
214,The Adventure Zone Presents: The Great Switcheroo,Zhubin," Three and a half hours later,"
215,The Adventure Zone Presents: The Great Switcheroo,Tanzer," Wow, that was a gripping story. Mr. Ambrose, I--"
216,The Adventure Zone Presents: The Great Switcheroo,Tapwell, It was amazing.
217,The Adventure Zone Presents: The Great Switcheroo,Lucien, It was mostly of the color of the dragonborn.
218,The Adventure Zone Presents: The Great Switcheroo,Scales, I mentioned some of the stuff we fought.
219,The Adventure Zone Presents: The Great Switcheroo,Tapwell, It has a melody that I find catchy and yet incredibly irritating.
220,The Adventure Zone Presents: The Great Switcheroo,Scales," Oh, yeah, it’ll stick with you for days. Now, about this house and the job therein, uh, you mentio--I love doing things for the good of them, but you did mention that you would hire us for, I assume, a fee of some kind."
221,The Adventure Zone Presents: The Great Switcheroo,Tapwell," Well, yon lizard man, you drive a hard bargain."
222,The Adventure Zone Presents: The Great Switcheroo,Scales, And I will ignore the racism of that remark.
223,The Adventure Zone Presents: The Great Switcheroo,Tapwell," I’m willing to offer you--a pittance to lordly folks such as you, but how about 75 gold pieces each?"
224,The Adventure Zone Presents: The Great Switcheroo,Dan, We try and contain our excitement.
225,The Adventure Zone Presents: The Great Switcheroo,Lucien," Yes, a pittance."
226,The Adventure Zone Presents: The Great Switcheroo,Scales," It’s very little, but you know, we’re not doing it for the money. It’s, yeah..."
227,The Adventure Zone Presents: The Great Switcheroo,Tanzer, It would cover another year at Silverview...
228,The Adventure Zone Presents: The Great Switcheroo,Stuart, That is totally a pittance to you. You wipe your ass with 75 gold pieces.
229,The Adventure Zone Presents: The Great Switcheroo,Elliott, You’re super rich!
230,The Adventure Zone Presents: The Great Switcheroo,Scales," You guys, I only got 10 gold pieces on me. That’s, uh, that’s--"
