,episode,speaker,lines
100,Nashville Live Show,Justin," Uh, my name is Justin McElroy and I play the elven wizard Taako."
101,Nashville Live Show,[audience cheers],
102,Nashville Live Show,Travis," Uh, I am Travis McElroy and I play the human fighter Magnus Burnsides."
103,Nashville Live Show,[audience cheers],
104,Nashville Live Show,Clint," And I am Clint McElroy, and I play dwarven cleric Merle Highchurch."
105,Nashville Live Show,[audience cheers],
106,Nashville Live Show,Clint, And I have never gotten that right in a live [crosstalk] show.
107,Nashville Live Show,Griffin," [crosstalk] You— I thought for sure you were gonna fuck it up. I’m Griffin McElroy, I play everybody else. That’s Paul—"
108,Nashville Live Show,[audience cheers],
109,Nashville Live Show,Clint, Aww!
110,Nashville Live Show,Travis, Dice!
111,Nashville Live Show,Clint, Aww!
112,Nashville Live Show,Griffin, Paul came out here with two dice bags—
113,Nashville Live Show,Travis," Yeah, yeah!"
114,Nashville Live Show,Griffin," Oh, and a ‘great job’ pump. My hero, and yours, Paul. Let’s do the adventure!"
115,Nashville Live Show,Travis, Be careful! Because in there is an actual ring of mine from my baby’s birth. Please don’t lose that.
116,Nashville Live Show,Justin, I don’t—
117,Nashville Live Show,Travis, It’s not a joke!
118,Nashville Live Show,Justin," Y’know, I’ll just make up a number then. Like, what are you doing? You can’t just put that kind of pressure on me. All right—"
119,Nashville Live Show,{7,51}
120,Nashville Live Show,Griffin, THE THREE OF YOU! [audience laughs] Are we ready?
121,Nashville Live Show,Justin," [crosstalk] Yeah, yeah."
122,Nashville Live Show,Griffin, [crosstalk] I see a lot of fiddlin’ and fartin’ around! 
123,Nashville Live Show,Justin, ‘Kay.
124,Nashville Live Show,Griffin," I’m just gonna start talkin’. The three of you are sitting in stylish, high-backed chairs in front of… a blackjack table. Sitting—"
125,Nashville Live Show,[audience ‘oooh’s],
126,Nashville Live Show,Griffin," ‘Oooooh’! Sitting across from you is a dealer, a half-ogre gentleman dressed to the nines with a bright red vest and a nametag on it that says “Crush.” [audience laughs] This scene is in the middle of an enormous casino pit, and all around you other folks are playing table games - craps, poker, roulette - while others sit at seemingly-endless rows of slot machines, dumping buckets of gold coins into them all night. "
127,Nashville Live Show,Clint, Baccarat? Is there Baccarat?
128,Nashville Live Show,Griffin, There’s definitely...not Baccarat. 
129,Nashville Live Show,Travis, Is there Burt Bacharach?
130,Nashville Live Show,Griffin," There is, yes. Fantasy Burt Bacharach. Uh, the three of you are also dressed to the nines. What are you wearing for this stylish casino atmosphere?"
131,Nashville Live Show,[audience cheers],
132,Nashville Live Show,Travis, Sleeveless tuxedo.
133,Nashville Live Show,[audience laughs],
134,Nashville Live Show,Clint, Tuxedo sleeves.
135,Nashville Live Show,[audience laughs],
136,Nashville Live Show,Travis, We only had the money for the one!
137,Nashville Live Show,[audience laughs],
138,Nashville Live Show,Justin," Uh, I had to choose between formal, business-casual, and Taako, and I went ahead and went with Taako."
139,Nashville Live Show,Griffin," Yeah, sure."
140,Nashville Live Show,Justin," Also but I did get the Cloak of the Manta Ray, cuz I figured eventually—"
141,Nashville Live Show,Griffin," Show that off, by the way? Somebody just sent you the Cloak of the Manta Ray and it’s so fucking tight—"
142,Nashville Live Show,[audience cheers],
143,Nashville Live Show,Griffin," It’s super good. Alright, so—"
144,Nashville Live Show,Travis," Now Dad, show off your swim trunks!"
145,Nashville Live Show,Griffin, Dad’s just wearing swim trunks with his costume.
146,Nashville Live Show,[Griffin & audience laugh],
147,Nashville Live Show,Justin," Swim trunks— swim trunks that he forgot, and made someone go back to the hotel to get for him, and we’re all like ‘oh these pants that we’re hearing about, these are gonna be [crosstalk] outta sight, like so fresh”..."
148,Nashville Live Show,Griffin, [crosstalk] So dope.
149,Nashville Live Show,Justin, They are.
150,Nashville Live Show,Clint, Beach. Dwarf.
151,Nashville Live Show,Griffin, [overlapping] Yeah.
152,Nashville Live Show,Travis," [overlapping] No, it tracks!"
153,Nashville Live Show,Justin," [overlapping] No no no, we get it, yeah yeah yeah—"
154,Nashville Live Show,Travis," It tracks! But I wasn’t expecting swim trunks. When they brought them in, I thought you would say ‘oh this is embarrassing, but you’re gonna have to go back’—"
155,Nashville Live Show,Clint, They’re actually board… trunks… Am I right?
156,Nashville Live Show,Justin, Yeah.
157,Nashville Live Show,Travis," B-O-R-E-D, ‘cuz we’re talking about it too much!"
158,Nashville Live Show,Griffin," Yeah, instead of doin’ the podcast! So the three of you have been sittin’ at this blackjack table for a while, uh, how— how has your game been going? Any of you particularly—"
159,Nashville Live Show,Travis, Magnus bets wildly and poorly.
160,Nashville Live Show,Griffin, Okay.
161,Nashville Live Show,Travis," He doubles-down on like, thirteen. Not a good call."
162,Nashville Live Show,{10,16}
163,Nashville Live Show,Griffin," Crush— Crush, sitting opposite you, the dealer, says"
164,Nashville Live Show,Crush, You boys havin’ a good time? Old Blue Eyes makes sure that everyone has a good time in his place.
165,Nashville Live Show,Magnus, Are you— are you [high-pitched] Old Blue Eyes?
166,Nashville Live Show,Griffin, He points to his nametag.
167,Nashville Live Show,Crush, I’m Crush. I—
168,Nashville Live Show,Taako," You can forgive us for assuming that you were trying to get some sort of name, nickname going, I mean—"
169,Nashville Live Show,Magnus, Yeah!
170,Nashville Live Show,Crush, Old— Old Blue Eyes runs the joint. You’re coming here and you don’t know who Old Blue Eyes is?
171,Nashville Live Show,Clint, Sinatra!
172,Nashville Live Show,Crush, Who?
173,Nashville Live Show,Travis, Oh-kay!
174,Nashville Live Show,Justin, Cool. You did— you [Griffin] created that trap and you [Clint] did walk into it [crosstalk] so that was kind of a duo—
175,Nashville Live Show,Clint, [crosstalk] Aww!
176,Nashville Live Show,Griffin," While you’ve been playing, you’ve also been on edge, because you’re waiting for something to happen. The table you’re at [crosstalk] is-"
177,Nashville Live Show,Travis, [crosstalk] In our lives!
178,Nashville Live Show,Griffin," The table you’re at is 20 feet from a guarded door into the casino back room where two half-ogre pit bosses are watching the room and your table in particular. And you hear them also exchange words about Old Blue Eyes. One of them says they heard he’s actually in the building tonight, which is apparently—"
179,Nashville Live Show,Travis," At what age do you think he becomes Old Blue Eyes? Cuz that’s gotta be hurtful, right, where it’s like “I’m Blue Eyes!”, and it’s like “Hey it’s Old Blue Eyes!”, “Ahh…”"
180,Nashville Live Show,Griffin," Uh, and the three of you have been exchanging these sort of furtive glances all evening, waiting for a signal for the next part of your plan to begin. And, it’s during one of those glances that you’re interrupted, Taako, as you feel a hand on your shoulder as someone moves to your side, and you hear a voice say,"
181,Nashville Live Show,Woman’s Voice, Is this seat taken?
182,Nashville Live Show,[audience cheers],
183,Nashville Live Show,Taako," Uh, no, no, Ma’am-Who-Is-A-Stranger-To-Me! By all means!"
184,Nashville Live Show,Griffin," And there, wearing a sharp, flashy, black ensemble and wide-brimmed hat… is your twin sister Lup."
185,Nashville Live Show,[audience cheers],
186,Nashville Live Show,Travis," I also wanna say, bold choice with the stranger thing, you do look—"
187,Nashville Live Show,Clint, Exactly alike.
188,Nashville Live Show,Griffin, You are twins.
189,Nashville Live Show,Clint, You’re twins.
190,Nashville Live Show,Griffin," You see Lup, who nods at all three of you with a devious smile, and then we see all four of you as the camera pans out, showing the scope of this enormous gaming hall, and then it zooms out even further to show us the exterior of this opulent casino, and a steady crowd is pouring in as flood lights shine into the sky over [{1237} “Doing Some Crime” starts] a bright neon sign showcasing the name of this establishment"
191,Nashville Live Show,“The Grand Grimaldis Casino”,
192,Nashville Live Show,"[audience erupts, music continues]",
193,Nashville Live Show,Clint, Played by Al Pacino!
194,Nashville Live Show,Griffin, No.
195,Nashville Live Show,Justin, No.
196,Nashville Live Show,Griffin," We’re in a flashback to several nights ago. The three of you are sitting at a round table where crudely-drawn blueprints of the casino are rolled out. And as you’re surveying the designs, four belts equipped with some sort of mechanical device thunk down on the table and Lup joins you. Can you turn down the pump-up music a little bit? It’s a little assertive."
197,Nashville Live Show,"Lup says,",
198,Nashville Live Show,Lup, I’ve brought you here today because I’ve got some unfinished business back in our home world that needs taken care of.
199,Nashville Live Show,[audience cheers],
200,Nashville Live Show,Lup," When I was younger, before I discovered how rad explosion magic can be, I used to dabble in Transmutation magic, and during that period, I created something powerful. An artifact that could self-replicate, giving its owner an endless hoard of cash over time. A magically-imbued fifteen-dollar bill."
201,Nashville Live Show,[audience cheers],
202,Nashville Live Show,Lup," It was taken from me by Greg-fuckin’-Grimaldis just— just before our exit from that world. I aim to get it back. Now, he’s used that seed money to become an infinitely wealthy warlord in our homeworld, and the base of his operation is this The Grand Grimaldis Casino. I need the three of you to help me infiltrate that casino and retrieve and destroy the fifteen-dollar bills. So, anyone up for a proper casino heist?"
203,Nashville Live Show,Magnus, Yay!
204,Nashville Live Show,Merle, Yeah!
205,Nashville Live Show,[audience cheers],
206,Nashville Live Show,Travis," Uh, I’m going to have to look to my moral guide, Merle Highchurch—"
207,Nashville Live Show,Magnus," If we commit a crime, in a different plane, does it count?"
208,Nashville Live Show,Merle," M-maybe? It depends, does—"
209,Nashville Live Show,Justin, Stop.
210,Nashville Live Show,Merle, Does Greg—
211,Nashville Live Show,Justin," No, stop. Are you saying this to him as Clinton McElroy, my father, or are you saying this to him as Merle Highchurch, popular fantasy cleric?"
212,Nashville Live Show,Clint," Oh, God."
213,Nashville Live Show,Justin," These people paid a lot of fuckin’ money, and they didn’t come here to hear you, be you, when you’re you— not you."
214,Nashville Live Show,Clint," Please, forgive me, paying public."
215,Nashville Live Show,Merle, I say Grimaldis is a prick. 
216,Nashville Live Show,[audience laughs],
217,Nashville Live Show,Griffin," Lup goes on and says,"
218,Nashville Live Show,Lup," Since we took down The Hunger, the barrier between realities has become impermeable, but with these belts, we’ll be able to enter that reality for as long as they remain charged, which should give us a narrow eighty-minute window to get in, and get the artifact."
219,Nashville Live Show,Travis, [laughs] About live-show length!
220,Nashville Live Show,Lup," It is imperative that we don’t get caught, or we’ll lose precious time in the process. Now, the first challenge is gonna be—"
221,Nashville Live Show,Magnus," Oh shit, a stealth mission! [unsure sounds]"
222,Nashville Live Show,Taako, You’ve come to the right people!
223,Nashville Live Show,Lup, Most— most heists are…
224,Nashville Live Show,Travis, Oh wait! This is post-rogue training!
225,Nashville Live Show,Griffin," Yeah you’re good. Uh,"
226,Nashville Live Show,Lup," Now the first challenge is gonna be breaking into the back rooms of the casino from the gaming pit. The three of you will sit here, at this blackjack table closest to the door to these back rooms. I’ll do a couple laps around the pit to make sure there’s no surprises waiting for us there, then join you for our assault. Now, that door is likely to be heavily guarded, so, before we’ll be able to make our way into the employee-only area, we’ll probably have to create a distraction. "
227,Nashville Live Show,Magnus, Done!
228,Nashville Live Show,Lup," Following that, the four of us will slip inside unnoticed. Any questions?"
229,Nashville Live Show,[beat of total silence],
230,Nashville Live Show,Lup, Cool!
231,Nashville Live Show,[audience laughs],
232,Nashville Live Show,Griffin," Uh, and I guess we’ve flashed forward back to the present. Lup winks and it’s time for the heist to begin, but like she said, before you can move into the back rooms, you need to create a distraction. What do you dooo, herooooooeeeessssssss?"
233,Nashville Live Show,Travis," I stand up— or [mumbling] Magnus stands up, I’m not Magnus— and points at Crush and goes,"
234,Nashville Live Show,Magnus, He’s bottom dealing!
235,Nashville Live Show,Justin," Ooh, good."
236,Nashville Live Show,Griffin," Ooh, that is good. Roll a Deception check, cause you’re—"
237,Nashville Live Show,Travis, [crosstalk] Well that ain’t good.
238,Nashville Live Show,Griffin, Yeah.
239,Nashville Live Show,Travis," That’s a seven plus one, an eight."
240,Nashville Live Show,Griffin, No.
241,Nashville Live Show,[audience laughs],
242,Nashville Live Show,Travis, Just kidding!
243,Nashville Live Show,Griffin," One of the two pit bosses comes over from the door that you’re supposed to get through, and walks over and says"
244,Nashville Live Show,Pit Boss," Crush, what seems to be the problem here?"
245,Nashville Live Show,Griffin, And Crush says
246,Nashville Live Show,Crush," Well… Slam, I—"
247,Nashville Live Show,[audience laughs],
248,Nashville Live Show,Crush," This guy’s causing a big stink, I don’t know why, [begins to sob] I’m doin’ my best. I’m doin’ my best."
249,Nashville Live Show,Travis, I’m— I’m gonna try a second tactic here.
250,Nashville Live Show,Magnus, [super drunkenly] I-I charge this— he’s now— he’s bottom dealing! Hiccup! Hiccup!
251,Nashville Live Show,Crush, He suddenly got super fake-drunk all of a—
252,Nashville Live Show,Magnus, [sounds of protestation] I’m totally drunk!
253,Nashville Live Show,Griffin, I guess make another Deception check.
254,Nashville Live Show,Travis," That’s an eighteen plus one, nineteen."
255,Nashville Live Show,[audience cheers],
256,Nashville Live Show,Travis, I throw up on myself to make it a little more convincing.
257,Nashville Live Show,Griffin," Yeah, I think with a nineteen, you fake-drunk so good you just barf. What’s the game plan here, Travis McElroy?"
258,Nashville Live Show,Travis," Well, my hope is that my two friends will try to drag me away cause I’m clearly drunk, and I can create a ruckus."
259,Nashville Live Show,Griffin," Alright we’re gonna flashback again, and you are relaying that to those two."
260,Nashville Live Show,Magnus," Yeah, I’m gonna fake-drunk—"
261,Nashville Live Show,Griffin," Lup says,"
262,Nashville Live Show,Lup, I don’t think this is gonna work.
263,Nashville Live Show,Magnus," No, I’ll create a big hubbub by being like fake-drunk and then you guys come and get me all—"
264,Nashville Live Show,Merle," Yeah but if we help you off, there’s nobody left to take advantage of—"
265,Nashville Live Show,Magnus," I’ll flip the table so that they have to like, clean it up. And there’s gonna be chips everywhere and money everywhere."
266,Nashville Live Show,Taako," I— I do want to say I’m so glad you decided to, uh, throw yourself a UCB Harold show when I can set things on fire with my mind. This is literally the path of least resistance, this fuckin’ Second City skit you’ve-"
267,Nashville Live Show,Griffin," [crosstalk] I think— I think we’ve, uh—"
268,Nashville Live Show,Taako, [crosstalk] -you’ve written.
269,Nashville Live Show,Griffin," I think we are flashed forward back to the— back to the heist, and uh, Taako, seeing sort of the clumsy attempt that Magnus has—"
270,Nashville Live Show,Travis, [indignant] Clumsy? I rolled it and I got a nineteen!
271,Nashville Live Show,Griffin," You did alright. Uh, Taako. What are you— what do you do to create a distraction?"
272,Nashville Live Show,Justin," Uh, I, uh— [laughs] I literally have a spell called Programmed Illusion that I set just for this, when this—"
273,Nashville Live Show,Griffin, [crosstalk] Okay.
274,Nashville Live Show,Justin," When this failed, uh, it is—"
275,Nashville Live Show,Travis, [insistent] Nineteen!
276,Nashville Live Show,Justin, Sorry?
277,Nashville Live Show,Travis," [indignant] Nineteen, I rolled a nineteen and it failed!"
278,Nashville Live Show,[audience laughs],
279,Nashville Live Show,Clint," That was to puke on yourself, and you—"
280,Nashville Live Show,Travis," [crosstalk] Yeah, and I puked real good!"
281,Nashville Live Show,Clint, You did it—
282,Nashville Live Show,Travis, I puked super good!
283,Nashville Live Show,Clint," You did it, didn’t he, guys? Didn’t he puke like a big boy?"
284,Nashville Live Show,[audience cheers],
285,Nashville Live Show,Travis," I puked sooo good, like, it did, like, spirals!"
286,Nashville Live Show,Griffin, What is your programmed illusion?
287,Nashville Live Show,Justin," It’s uh, their boss…"
288,Nashville Live Show,Griffin, Old Blue Eyes?
289,Nashville Live Show,Justin," Old Blue Eyes, and he says,"
290,Nashville Live Show,Illusory Old Blue Eyes, I’m very convinced by this puking!
291,Nashville Live Show,Justin, And they— that’s what he says.
292,Nashville Live Show,Griffin," [laughing, incredulous] Does he just appear?"
293,Nashville Live Show,Justin, [crosstalk] No!
294,Nashville Live Show,Clint, [mimicking Illusory Old Blue Eyes] I just had new felt put on these tables!
295,Nashville Live Show,Justin," He comes out of a co— he comes out of the crowd, and he’s like— cause they were watching the puking—"
296,Nashville Live Show,Griffin," Okay, okay, okay, yeah that works."
297,Nashville Live Show,Justin," And he like comes out of the crowd, he’s like"
298,Nashville Live Show,Illusory Old Blue Eyes, I’m very convinced by this puking!
299,Nashville Live Show,Griffin," Alright, this uh, this illusory… dude… with bright blue eyes and jet-black hair, uh, walks through the crowd and says"
300,Nashville Live Show,Illusory Old Blue Eyes," Yeah let’s uh, let’s—"
301,Nashville Live Show,Griffin," Wait, what does he sound like? I don’t know, cause I wasn’t expecting him this early."
302,Nashville Live Show,Travis, Yeah.
303,Nashville Live Show,Griffin," He says, uh,"
304,Nashville Live Show,Illusory Old Blue Eyes," Oh man, we can’t have a guy like this in the— in the crowd with yartz all over him, what uh… let’s take care of this, huh?"
305,Nashville Live Show,Griffin," Actually, you should talk for your illusory dude you made, probably not me."
306,Nashville Live Show,Justin," Yeah, but I don’t know what he sounds like."
307,Nashville Live Show,Griffin, I think I like that! I think then— you don’t know what he sounds like!
308,Nashville Live Show,[audience laughs],
309,Nashville Live Show,Justin," Okay, that’s going to be confusing for you folks out there, but let’s give it a shot."
310,Nashville Live Show,Clint, Character voice!
311,Nashville Live Show,[audience cheers],
312,Nashville Live Show,Justin," What are you talk— [to the audience] no, don’t, no, no, no, no, no, no. When he goes astray, it’s not your job to reinforce that. Your job is to be there when he falls and help pick him back up and—"
313,Nashville Live Show,Griffin, [crosstalk] Alright.
314,Nashville Live Show,Justin," —sometimes that’s accomplished through silence. Um, no I wasn’t doing a character voice, I was just trying to be Justin McElroy, and I think that, uh… I, I mean it’s like… [snorts]"
315,Nashville Live Show,[audience laughs],
316,Nashville Live Show,Illusory Old Blue Eyes," [stereotypical Italian mobster from Brooklyn accent] Ay, I’m r-really convinced by ah, this guy’s pukin’, ah… over here… "
317,Nashville Live Show,[audience cheers],
318,Nashville Live Show,Griffin," Roll a, roll a Deception check."
319,Nashville Live Show,Illusory Old Blue Eyes, Booshk!
320,Nashville Live Show,Griffin," Yeah, yeah, yeah, roll a Deception check with one of the big ones."
321,Nashville Live Show,Justin, That’s a natural twenty.
322,Nashville Live Show,[audience cheers],
323,Nashville Live Show,Griffin," [crosstalk] Yeah, that’s flat—"
324,Nashville Live Show,Clint, [crosstalk] God! Did it light up?
325,Nashville Live Show,Travis, Every— everyone in the building goes—
326,Nashville Live Show,Clint, Did it light up?
327,Nashville Live Show,Travis, It did.
328,Nashville Live Show,Justin," Yeah, it’s flashing, it’s flashing, as you can attest."
329,Nashville Live Show,Clint, [cackles]
330,Nashville Live Show,Griffin," Uh, alright, I— I think Crush says,"
331,Nashville Live Show,Crush," Boss, you sound sick, but it’s definitely you."
332,Nashville Live Show,Justin, Haha!
333,Nashville Live Show,Griffin," I think with a twenty, you actually—"
334,Nashville Live Show,Travis, Does it just keep flashing?
335,Nashville Live Show,Griffin," I think with a twenty, you just changed what Greg Grimaldis’s actual voice sounds like."
336,Nashville Live Show,Justin," Okay, good. S’about right."
337,Nashville Live Show,Griffin," Uh, okay, they have bought into it, and now you have this illusory Greg Grimaldis that everybody’s kind of paying deference to. What’s the next step in this wild plan you’ve concocted?"
338,Nashville Live Show,Justin, Where are we trying to get to?
339,Nashville Live Show,Griffin," Uh, this door that these two, uh, half-ogres are— were guarding, one of them peeled off to investigate the loud—"
340,Nashville Live Show,Illusory Old Blue Eyes," Hey, listen! I don’t pay you guys to not get mops when people throw up! Go get the mops!"
341,Nashville Live Show,Griffin," Uh, alright, Crush, Slam, and the third half-ogre [crosstalk], who are all—"
342,Nashville Live Show,Illusory Old Blue Eyes," Hey and listen, Bump, get the real nice mops that we keep farther away."
343,Nashville Live Show,[Griffin and the audience laugh],
344,Nashville Live Show,Illusory Old Blue Eyes, The real choice mops—
345,Nashville Live Show,Travis, [crosstalk] The special occasion mops!
346,Nashville Live Show,Illusory Old Blue Eyes," The real nice, choice mops!"
347,Nashville Live Show,Travis, [crosstalk] The holiday mops!
348,Nashville Live Show,Illusory Old Blue Eyes," The company mops, y’know?"
349,Nashville Live Show,Griffin, Lup says—
350,Nashville Live Show,Travis, [crosstalk] For when whales puke!
351,Nashville Live Show,Griffin," Lup says,"
352,Nashville Live Show,Lup, I can’t wait to see these excellent mops!
353,Nashville Live Show,Griffin, Oh that’s right.
354,Nashville Live Show,Merle," Listen. I’ve gotta get him to a place where he can lay down, so that if he pukes, he chokes."
355,Nashville Live Show,Crush???, You’re a st—
356,Nashville Live Show,Justin, [crosstalk] They’re gone.
357,Nashville Live Show,Crush???," You’re a stranger here [Griffin laughing], all right, this isn’t your house, it’s a—"
358,Nashville Live Show,Merle, I’m a trained professional.
359,Nashville Live Show,Crush???, [relenting] Okaay.
360,Nashville Live Show,Griffin," Uh, alright, I think the half-ogres are pulled away and you are— the four of you are here with this illusory dude—"
361,Nashville Live Show,Travis," We do— we do that, we go through the— we go through the door."
362,Nashville Live Show,Griffin," Okay! The— the four of you walk through this back door. What happens with your— I think your illusory Greg Grimaldis— I’m going to— it just evaporates because otherwise this heist is gonna be very, very easy."
363,Nashville Live Show,Justin," Yeah, he died, it was a short-term kinda thing."
364,Nashville Live Show,Griffin," Alright, the four of you make it through the door into the back rooms and, uh, the door shuts behind you. And I think as— as, uh, as you do, you hear this, like, sparking sound? And you turn around to see Lup, and she has her finger out, and it’s almost like she’s trying to light a uh, uh, what are those things that people—"
365,Nashville Live Show,Travis, Acetylene torch?
366,Nashville Live Show,Griffin," Uh yeah, torch, but with her finger? And she, like, fuses the lock shut so nobody else can follow you in."
367,Nashville Live Show,Travis," Magnus rips his, uh, vomit-y tuxedo off. Now he’s just shirtlesssss."
368,Nashville Live Show,[audience cheers],
369,Nashville Live Show,Travis, And there’s lots of beautiful scars.
370,Nashville Live Show,Griffin, Sssuuurrreee? 
371,Nashville Live Show,Travis," And a Loch Ness Monster tattoo, very similar to the one I have."
